Done Abalone
CrossOver 0.75
mutation 0.25
variance 0.1
k 44
popSize 80
Output: -1.5254791201730828 | Original: -2.1507912663368667
Output: -0.3980797816215338 | Original: -0.9100129886641795
Output: 0.3841418502300321 | Original: -0.9100129886641795
Output: -0.3379019362702884 | Original: -0.9100129886641795
Output: -0.7306328695787312 | Original: -0.9100129886641795
Output: -0.6773419495203038 | Original: -0.9100129886641795
Output: 0.19724425498240095 | Original: -0.9100129886641795
Output: 0.35608149154135005 | Original: -0.9100129886641795
Output: -0.20122807746344573 | Original: -0.9100129886641795
Output: -0.08116213413382906 | Original: -0.9100129886641795
Output: 0.08754191389490615 | Original: -0.9100129886641795
Output: -0.11031464508566968 | Original: -0.9100129886641795
Output: 0.10640277231738039 | Original: -0.9100129886641795
Output: -0.5231331234774443 | Original: -0.9100129886641795
Output: -0.07014165944551404 | Original: -0.5998184192460075
Output: -0.46574188804899963 | Original: -0.5998184192460075
Output: 0.6921919881058207 | Original: -0.5998184192460075
Output: -0.6681236788652904 | Original: -0.5998184192460075
Output: 0.06595027132931884 | Original: -0.5998184192460075
Output: 0.020359752307047535 | Original: -0.5998184192460075
Output: 0.14092396492351789 | Original: -0.5998184192460075
Output: 0.6566090693370057 | Original: -0.5998184192460075
Output: -0.025822201288318886 | Original: -0.5998184192460075
Output: 0.28541103933713813 | Original: -0.5998184192460075
Output: 0.5885643581629326 | Original: -0.5998184192460075
Output: -0.2924805731312631 | Original: -0.5998184192460075
Output: -0.1593247296199009 | Original: -0.5998184192460075
Output: 0.33673623133397546 | Original: -0.5998184192460075
Output: 0.05518225460952014 | Original: -0.5998184192460075
Output: 0.49560083407283423 | Original: -0.5998184192460075
Output: -0.2791349810704314 | Original: -0.5998184192460075
Output: 0.026744680335823917 | Original: -0.5998184192460075
Output: 0.26791414031008765 | Original: -0.5998184192460075
Output: 0.56065346143228 | Original: -0.5998184192460075
Output: 0.2660219477395406 | Original: -0.5998184192460075
Output: -0.025832235260759062 | Original: -0.5998184192460075
Output: 0.4400511478644254 | Original: -0.5998184192460075
Output: -0.18297867691811032 | Original: -0.5998184192460075
Output: 0.6477552924165215 | Original: -0.5998184192460075
Output: -0.32942588698353303 | Original: -0.5998184192460075
Output: -0.3886183255256136 | Original: -0.5998184192460075
Output: -0.08955526403486669 | Original: -0.5998184192460075
Output: 0.2167596925709942 | Original: -0.5998184192460075
Output: -0.4203676623983552 | Original: -0.5998184192460075
Output: 0.372249034676427 | Original: -0.5998184192460075
Output: -0.37877563764527844 | Original: -0.5998184192460075
Output: -0.009573525194550181 | Original: -0.5998184192460075
Output: 0.34090316468242177 | Original: -0.5998184192460075
Output: -0.14996143856951077 | Original: -0.5998184192460075
Output: 0.3707732648485771 | Original: -0.5998184192460075
Output: -0.6079954794291133 | Original: -0.5998184192460075
Output: 0.28916870666464356 | Original: -0.5998184192460075
Output: -0.1448619715347858 | Original: -0.5998184192460075
Output: -0.7598294940593291 | Original: -0.5998184192460075
Output: 0.04952393694941451 | Original: -0.5998184192460075
Output: 0.5600734039133022 | Original: -0.5998184192460075
Output: -0.2938126441823403 | Original: -0.5998184192460075
Output: 0.23517069617276337 | Original: -0.5998184192460075
Output: -0.41674035726124636 | Original: -0.5998184192460075
Output: -0.1791143902672438 | Original: -0.5998184192460075
Output: -0.2953042865700046 | Original: -0.5998184192460075
Output: -0.41128864895746187 | Original: -0.5998184192460075
Output: -0.4632282001446514 | Original: -0.5998184192460075
Output: 0.332425047714872 | Original: -0.5998184192460075
Output: 0.35307683258517747 | Original: -0.5998184192460075
Output: 0.22291843128475436 | Original: -0.28962384982783573
Output: -0.027041952457711627 | Original: -0.28962384982783573
Output: -0.9888144820336774 | Original: -0.28962384982783573
Output: -0.6555647064394645 | Original: -0.28962384982783573
Output: -0.10333644211372778 | Original: -0.28962384982783573
Output: -0.3163205344095582 | Original: -0.28962384982783573
Output: -0.062034128772577385 | Original: -0.28962384982783573
Output: -0.0897513119873925 | Original: -0.28962384982783573
Output: 0.4438009689472391 | Original: -0.28962384982783573
Output: 0.094266978055285 | Original: -0.28962384982783573
Output: 0.5637680011691352 | Original: -0.28962384982783573
Output: 0.03039745125929494 | Original: -0.28962384982783573
Output: 0.3496072969749892 | Original: -0.28962384982783573
Output: 0.5349072333490675 | Original: -0.28962384982783573
Output: 0.9108809753763645 | Original: -0.28962384982783573
Output: 0.028056107885606918 | Original: -0.28962384982783573
Output: 0.18277597640939333 | Original: -0.28962384982783573
Output: 0.4978839305446838 | Original: -0.28962384982783573
Output: 0.7475421323979917 | Original: -0.28962384982783573
Output: 0.2081616162094851 | Original: -0.28962384982783573
Output: 0.8184791646644561 | Original: -0.28962384982783573
Output: 0.030749363149527198 | Original: -0.28962384982783573
Output: 0.29488834393034336 | Original: -0.28962384982783573
Output: 0.5359892049308462 | Original: -0.28962384982783573
Output: 0.656807026362968 | Original: -0.28962384982783573
Output: 0.7718177782781972 | Original: -0.28962384982783573
Output: 0.917712126233083 | Original: -0.28962384982783573
Output: 0.019932315250551558 | Original: -0.28962384982783573
Output: 0.3884370540255512 | Original: -0.28962384982783573
Output: 0.7251536500708485 | Original: -0.28962384982783573
Output: 0.25962970089742776 | Original: -0.28962384982783573
Output: 0.20714873855609695 | Original: -0.28962384982783573
Output: -0.23844412560641975 | Original: -0.28962384982783573
Output: 0.3878854827683371 | Original: -0.28962384982783573
Output: 0.1559431971526989 | Original: -0.28962384982783573
Output: -0.3410479595665453 | Original: -0.28962384982783573
Output: -0.26727016379240437 | Original: -0.28962384982783573
Output: 0.7487127230390457 | Original: -0.28962384982783573
Output: 0.24593196615141727 | Original: -0.28962384982783573
Output: 0.8079985008573661 | Original: -0.28962384982783573
Output: 0.21445322554032867 | Original: -0.28962384982783573
Output: 0.987333978910047 | Original: -0.28962384982783573
Output: 0.37342965409425427 | Original: -0.28962384982783573
Output: 0.42461674840399555 | Original: -0.28962384982783573
Output: 0.7409514791041354 | Original: -0.28962384982783573
Output: 0.5913764338720955 | Original: -0.28962384982783573
Output: 0.520709161635409 | Original: -0.28962384982783573
Output: 0.3943171281179093 | Original: -0.28962384982783573
Output: -0.22285868449335144 | Original: -0.28962384982783573
Output: -0.1732237153259205 | Original: -0.28962384982783573
Output: 0.5588725637612222 | Original: -0.28962384982783573
Output: 0.7696985274183404 | Original: -0.28962384982783573
Output: 0.4045016698535071 | Original: -0.28962384982783573
Output: 0.3998958925139323 | Original: -0.28962384982783573
Output: 0.21945165027883964 | Original: -0.28962384982783573
Output: -0.31507463053032414 | Original: -0.28962384982783573
Output: 0.016972869326683182 | Original: -0.28962384982783573
Output: 0.5259389154544131 | Original: -0.28962384982783573
Output: -0.13922638043940927 | Original: -0.28962384982783573
Output: -0.033030249630569414 | Original: -0.28962384982783573
Output: 0.7920864309705402 | Original: -0.28962384982783573
Output: 0.8735538509647364 | Original: -0.28962384982783573
Output: 0.6095698738272217 | Original: -0.28962384982783573
Output: 0.5562748810301388 | Original: 0.020570719590336097
Output: -0.26213207705482866 | Original: 0.020570719590336097
Output: 0.812936649573648 | Original: 0.020570719590336097
Output: 0.29245018119225885 | Original: 0.020570719590336097
Output: -0.07530325155242745 | Original: 0.020570719590336097
Output: 0.8402080712847205 | Original: 0.020570719590336097
Output: 0.22328429127872423 | Original: 0.020570719590336097
Output: -0.06932296531205201 | Original: 0.020570719590336097
Output: 0.32585220011679583 | Original: 0.020570719590336097
Output: 0.27351510383948463 | Original: 0.020570719590336097
Output: 0.5776517171528129 | Original: 0.020570719590336097
Output: 0.8740459763479178 | Original: 0.020570719590336097
Output: 0.5920800749826726 | Original: 0.020570719590336097
Output: 1.2503895586076377 | Original: 0.020570719590336097
Output: 0.3022427943100519 | Original: 0.020570719590336097
Output: 0.4445039471968665 | Original: 0.020570719590336097
Output: 0.6646082989238689 | Original: 0.020570719590336097
Output: 0.8335442188470927 | Original: 0.020570719590336097
Output: 0.8787284383807803 | Original: 0.020570719590336097
Output: 1.1772068053368256 | Original: 0.020570719590336097
Output: 0.249395333795404 | Original: 0.020570719590336097
Output: 0.39967861360528006 | Original: 0.020570719590336097
Output: 0.7196555625049846 | Original: 0.020570719590336097
Output: 0.9849488754489584 | Original: 0.020570719590336097
Output: 0.5007566372245172 | Original: 0.020570719590336097
Output: 0.17269247697000956 | Original: 0.020570719590336097
Output: 0.3027275768173676 | Original: 0.020570719590336097
Output: 0.6459992423117128 | Original: 0.020570719590336097
Output: -0.05085359476149004 | Original: 0.020570719590336097
Output: 0.9606700072909086 | Original: 0.020570719590336097
Output: 0.3588445241729178 | Original: 0.020570719590336097
Output: -0.06730503478364841 | Original: 0.020570719590336097
Output: -0.9117954111293812 | Original: 0.020570719590336097
Output: -0.14608551418906557 | Original: 0.020570719590336097
Output: 1.178878602538894 | Original: 0.020570719590336097
Output: 0.9980845674379514 | Original: 0.020570719590336097
Output: 0.424893560491216 | Original: 0.020570719590336097
Output: 0.7004648292340718 | Original: 0.020570719590336097
Output: 1.338251179158219 | Original: 0.020570719590336097
Output: 0.47169459957757787 | Original: 0.020570719590336097
Output: 0.9462734986259183 | Original: 0.020570719590336097
Output: 0.29614913332528164 | Original: 0.020570719590336097
Output: 0.07687452600648781 | Original: 0.020570719590336097
Output: 0.8125695552656097 | Original: 0.020570719590336097
Output: -0.1838068416317098 | Original: 0.020570719590336097
Output: 1.045413027530091 | Original: 0.020570719590336097
Output: 0.822068413491017 | Original: 0.020570719590336097
Output: 0.6287387167652805 | Original: 0.020570719590336097
Output: 0.24301233890259338 | Original: 0.020570719590336097
Output: 0.46381980690827423 | Original: 0.020570719590336097
Output: 0.5121264312903713 | Original: 0.020570719590336097
Output: 0.6849410165271177 | Original: 0.020570719590336097
Output: 0.23725605424948554 | Original: 0.020570719590336097
Output: -0.626477602595441 | Original: 0.020570719590336097
Output: 0.026915789933342732 | Original: 0.020570719590336097
Output: 0.6984506214871893 | Original: 0.020570719590336097
Output: 0.2068509501045328 | Original: 0.020570719590336097
Output: -0.07006786936268816 | Original: 0.33076528900850793
Output: -0.07328747279082479 | Original: 0.33076528900850793
Output: 0.22874876409669304 | Original: 0.33076528900850793
Output: 0.12293887002722342 | Original: 0.33076528900850793
Output: -0.10209296954361857 | Original: 0.33076528900850793
Output: -0.47591540357238027 | Original: 0.33076528900850793
Output: 0.4102067355996895 | Original: 0.33076528900850793
Output: 0.21752650233712478 | Original: 0.33076528900850793
Output: 1.21564547930042 | Original: 0.33076528900850793
Output: 0.9350346336269859 | Original: 0.33076528900850793
Output: 1.1704773355747415 | Original: 0.33076528900850793
Output: 0.5255052985332975 | Original: 0.33076528900850793
Output: 1.12016337309901 | Original: 0.33076528900850793
Output: 0.7862154586343224 | Original: 0.33076528900850793
Output: 0.7776556879794773 | Original: 0.33076528900850793
Output: 0.7460455329147381 | Original: 0.33076528900850793
Output: 1.3708208104373392 | Original: 0.33076528900850793
Output: -0.3870581560860836 | Original: 0.33076528900850793
Output: 0.5856414042376434 | Original: 0.33076528900850793
Output: 0.9016444197192746 | Original: 0.33076528900850793
Output: 0.32729259283225376 | Original: 0.33076528900850793
Output: 0.5023269058556307 | Original: 0.33076528900850793
Output: 0.37482088628137333 | Original: 0.33076528900850793
Output: 0.6337717603898821 | Original: 0.33076528900850793
Output: 0.5556774579422006 | Original: 0.33076528900850793
Output: 1.3384008032078292 | Original: 0.33076528900850793
Output: 1.125331046220969 | Original: 0.33076528900850793
Output: 0.5215861661784091 | Original: 0.33076528900850793
Output: 1.0991594548424874 | Original: 0.33076528900850793
Output: 0.030766188503948688 | Original: 0.33076528900850793
Output: 0.8648655552710357 | Original: 0.33076528900850793
Output: 0.272106261409657 | Original: 0.33076528900850793
Output: -0.06686100316767718 | Original: 0.33076528900850793
Output: 0.3282623491966614 | Original: 0.33076528900850793
Output: -0.2680465154414949 | Original: 0.33076528900850793
Output: 0.9266388958306145 | Original: 0.33076528900850793
Output: 0.8736977718565663 | Original: 0.33076528900850793
Output: 0.6042171908633719 | Original: 0.33076528900850793
Output: 1.0590838188632334 | Original: 0.33076528900850793
Output: 0.7069253097101706 | Original: 0.33076528900850793
Output: 0.4341040750712227 | Original: 0.33076528900850793
Output: 0.447244193240228 | Original: 0.33076528900850793
Output: 0.856448646542015 | Original: 0.33076528900850793
Output: 0.19678115607552213 | Original: 0.33076528900850793
Output: 0.5399472150645903 | Original: 0.33076528900850793
Output: 0.5624087173498395 | Original: 0.6409598584266798
Output: -0.2464423423751988 | Original: 0.6409598584266798
Output: 0.7674322684650237 | Original: 0.6409598584266798
Output: 0.5901909629110041 | Original: 0.6409598584266798
Output: 0.19595666279985563 | Original: 0.6409598584266798
Output: -0.5278221101363941 | Original: 0.6409598584266798
Output: 0.4718957278911766 | Original: 0.6409598584266798
Output: 1.1758757178456363 | Original: 0.6409598584266798
Output: 0.9970979482510899 | Original: 0.6409598584266798
Output: 0.7833526340223226 | Original: 0.6409598584266798
Output: 1.1119292149156161 | Original: 0.6409598584266798
Output: 0.8332244293146825 | Original: 0.6409598584266798
Output: 0.4903517464727218 | Original: 0.6409598584266798
Output: 0.4103427348407102 | Original: 0.6409598584266798
Output: -0.32736104108180586 | Original: 0.6409598584266798
Output: -0.11689755071871544 | Original: 0.6409598584266798
Output: 0.8182332913455044 | Original: 0.6409598584266798
Output: 1.2067225243655382 | Original: 0.6409598584266798
Output: 0.7061160655785387 | Original: 0.6409598584266798
Output: 0.37266719920531344 | Original: 0.6409598584266798
Output: -0.06259208662682803 | Original: 0.6409598584266798
Output: 0.7181393117602134 | Original: 0.6409598584266798
Output: -0.20008196036897713 | Original: 0.6409598584266798
Output: 1.447437604755204 | Original: 0.6409598584266798
Output: 0.5712467124992676 | Original: 0.9511544278448516
Output: 0.3332833537909618 | Original: 0.9511544278448516
Output: 0.8708000975635296 | Original: 0.9511544278448516
Output: -0.19553320778128375 | Original: 0.9511544278448516
Output: 0.5091050446756461 | Original: 0.9511544278448516
Output: 0.11631326846844944 | Original: 0.9511544278448516
Output: 0.17100947088583648 | Original: 0.9511544278448516
Output: 1.0925360470951408 | Original: 0.9511544278448516
Output: 0.9360947508368584 | Original: 0.9511544278448516
Output: 0.7852511566506511 | Original: 0.9511544278448516
Output: 0.2720426520082111 | Original: 0.9511544278448516
Output: 0.2586586229144158 | Original: 0.9511544278448516
Output: 0.9187343784821836 | Original: 0.9511544278448516
Output: 1.1531328665451621 | Original: 0.9511544278448516
Output: 0.5891256580762889 | Original: 0.9511544278448516
Output: 0.6298375137014807 | Original: 0.9511544278448516
Output: 0.7799970313531652 | Original: 0.9511544278448516
Output: 0.03403395762119088 | Original: 0.9511544278448516
Output: -0.001287542048228868 | Original: 1.2613489972630234
Output: 0.05028454278839595 | Original: 1.2613489972630234
Output: 0.8115519359289377 | Original: 1.2613489972630234
Output: 0.3154924484982721 | Original: 1.2613489972630234
Output: 0.2230832143087136 | Original: 1.2613489972630234
Output: 0.7961555533338861 | Original: 1.2613489972630234
Output: 0.5058161440709246 | Original: 1.2613489972630234
Output: 0.4815014101952245 | Original: 1.2613489972630234
Output: -0.13167528794959116 | Original: 1.2613489972630234
Output: 0.8071579677346381 | Original: 1.2613489972630234
Output: -0.33945784681705315 | Original: 1.2613489972630234
Output: 0.75060301672313 | Original: 1.2613489972630234
Output: 0.3127174522425208 | Original: 1.5715435666811952
Output: 0.5516279633969152 | Original: 1.5715435666811952
Output: 0.5405194571041572 | Original: 1.5715435666811952
Output: 0.13058781814297882 | Original: 1.5715435666811952
Output: 0.1307030065954583 | Original: 1.5715435666811952
Output: 1.3515024643846365 | Original: 1.5715435666811952
Output: -0.026694161431193603 | Original: 1.5715435666811952
Output: 1.0160780899500912 | Original: 1.5715435666811952
Output: 0.0930328293563736 | Original: 1.5715435666811952
Output: 0.3272781326798015 | Original: 1.8817381360993672
Output: 1.0447154076767755 | Original: 1.8817381360993672
Output: 0.7752356841128367 | Original: 1.8817381360993672
Output: 0.4598244598641865 | Original: 1.8817381360993672
Output: 0.8936296423748306 | Original: 1.8817381360993672
Output: -0.30102923088842826 | Original: 1.8817381360993672
Output: 0.30679214973521796 | Original: 2.191932705517539
Output: 0.6485454367805206 | Original: 2.191932705517539
Output: 1.0967767467295766 | Original: 2.191932705517539
Output: 0.5730691671473368 | Original: 2.191932705517539
Output: 0.23725897614100605 | Original: 2.191932705517539
Output: 0.7013245529131904 | Original: 2.191932705517539
Output: 0.3689371407510822 | Original: 2.502127274935711
Output: 0.8868018248973291 | Original: 2.502127274935711
Output: 0.24271683505121444 | Original: 2.502127274935711
Output: 0.31480840272903055 | Original: 2.8123218443538827
Output: 0.5774885344017701 | Original: 2.8123218443538827
Output: 1.2918668956776038 | Original: 2.8123218443538827
Output: 0.5970808408606234 | Original: 3.1225164137720545
Output: 0.5061796096047292 | Original: 3.1225164137720545
Output: 0.4104709812252536 | Original: 3.1225164137720545
Output: -0.09098045573134877 | Original: 3.4327109831902263
Output: 0.037060183615068715 | Original: 3.742905552608398
Output: 1.0871489044716314 | Original: 4.363294691444742
Overall Mean-Squared Error for Fold 2: 0.7264252757409456

