Done Abalone
CrossOver 0.25
Beta 0.0
popSize 80
Output: -1.3345246048787676 | Original: -2.1507912663368667
Output: 0.34843222390763257 | Original: -0.28962384982783573
Output: 0.9049808109011257 | Original: -0.28962384982783573
Output: -0.7538300121070717 | Original: -0.28962384982783573
Output: 1.219522258719023 | Original: -0.28962384982783573
Output: 1.1465314737128351 | Original: -0.28962384982783573
Output: 0.7986852815198489 | Original: -0.28962384982783573
Output: 0.001103174293429543 | Original: -0.28962384982783573
Output: -0.14347337426385465 | Original: 0.020570719590336097
Output: 0.3257555902282927 | Original: 0.020570719590336097
Output: 0.6348041044695922 | Original: 0.020570719590336097
Output: 0.5352102547564931 | Original: 0.020570719590336097
Output: 0.23082131978340986 | Original: 0.020570719590336097
Output: 0.158189692658098 | Original: 0.020570719590336097
Output: -0.11514137348477593 | Original: 0.020570719590336097
Output: 0.10366288090530762 | Original: 0.020570719590336097
Output: -0.021508496896192053 | Original: 0.020570719590336097
Output: 0.7826566254443793 | Original: 0.020570719590336097
Output: 1.0428710163764703 | Original: 0.020570719590336097
Output: 1.4999934817409364 | Original: 0.020570719590336097
Output: 1.0446987539717967 | Original: 0.020570719590336097
Output: 0.06811797799848052 | Original: 0.020570719590336097
Output: 0.5027549707715526 | Original: 0.020570719590336097
Output: 0.7731910956893088 | Original: 0.020570719590336097
Output: 0.764547684793369 | Original: 0.020570719590336097
Output: 1.210220675203408 | Original: 0.020570719590336097
Output: 1.1414004967958242 | Original: 0.020570719590336097
Output: -0.20000002929611793 | Original: 0.020570719590336097
Output: 0.7631793363677599 | Original: 0.020570719590336097
Output: 0.877441733782742 | Original: 0.020570719590336097
Output: 1.0692317640399422 | Original: 0.020570719590336097
Output: 1.4559435690728422 | Original: 0.020570719590336097
Output: 0.7882496730333033 | Original: 0.020570719590336097
Output: 0.027867421404317416 | Original: 0.020570719590336097
Output: 0.6444813592029149 | Original: 0.020570719590336097
Output: 1.244412499333669 | Original: 0.020570719590336097
Output: 0.4023328081319557 | Original: 0.020570719590336097
Output: -0.40881310650533476 | Original: 0.020570719590336097
Output: 0.013436721681383379 | Original: 0.020570719590336097
Output: 0.10809713827276068 | Original: 0.020570719590336097
Output: -0.022248547111184902 | Original: 0.020570719590336097
Output: 0.9020461543282965 | Original: 0.020570719590336097
Output: 2.231862162789581 | Original: 0.020570719590336097
Output: 0.23899575986577692 | Original: 0.020570719590336097
Output: 0.6564936147698024 | Original: 0.020570719590336097
Output: 2.0648418803272004 | Original: 0.020570719590336097
Output: 0.10562257050454346 | Original: 0.020570719590336097
Output: 1.1448322462090583 | Original: 0.020570719590336097
Output: 0.7232270293453256 | Original: 0.020570719590336097
Output: 1.0936040781854446 | Original: 0.020570719590336097
Output: 0.7665318410095914 | Original: 0.020570719590336097
Output: 0.8345811814753872 | Original: 0.020570719590336097
Output: 0.31352864710037437 | Original: 0.020570719590336097
Output: 0.9251495022696772 | Original: 0.020570719590336097
Output: 1.574365369252766 | Original: 0.020570719590336097
Output: 1.0330744608244848 | Original: 0.020570719590336097
Output: 0.14772829125525694 | Original: 0.020570719590336097
Output: 0.8149250284440986 | Original: 0.020570719590336097
Output: 0.9442074694819497 | Original: 0.020570719590336097
Output: 0.9935579257778226 | Original: 0.020570719590336097
Output: 0.06676445895944633 | Original: 0.020570719590336097
Output: 1.9622179273869698 | Original: 0.020570719590336097
Output: 0.809505799630023 | Original: 0.020570719590336097
Output: 1.5460005121938853 | Original: 0.020570719590336097
Output: 0.6885077555458115 | Original: 0.020570719590336097
Output: 0.47968320603268033 | Original: 0.33076528900850793
Output: 0.6436260941599763 | Original: 0.33076528900850793
Output: -0.4913299331035722 | Original: 0.33076528900850793
Output: 0.43457870175236907 | Original: 0.33076528900850793
Output: -0.25427175065963414 | Original: 0.33076528900850793
Output: -0.1627165781298297 | Original: 0.33076528900850793
Output: -0.7522874805776213 | Original: 0.33076528900850793
Output: 0.3213445036522707 | Original: 0.33076528900850793
Output: 0.7706197431749743 | Original: 0.33076528900850793
Output: 1.3992635987466273 | Original: 0.33076528900850793
Output: 1.9383247946267197 | Original: 0.33076528900850793
Output: 0.8649937574491918 | Original: 0.33076528900850793
Output: 1.942542162609172 | Original: 0.33076528900850793
Output: 1.6379166579545537 | Original: 0.33076528900850793
Output: 0.7810416380833246 | Original: 0.33076528900850793
Output: 1.1323946772775284 | Original: 0.33076528900850793
Output: 1.0131421497087993 | Original: 0.33076528900850793
Output: 0.34306050881713973 | Original: 0.33076528900850793
Output: 0.7655979438410498 | Original: 0.33076528900850793
Output: 1.0091156452777814 | Original: 0.33076528900850793
Output: 0.7019164401358042 | Original: 0.33076528900850793
Output: -0.31209896041669694 | Original: 0.33076528900850793
Output: 0.2297407248392515 | Original: 0.33076528900850793
Output: 0.16877486291941557 | Original: 0.33076528900850793
Output: 1.1993530639196823 | Original: 0.33076528900850793
Output: 0.2837499220419436 | Original: 0.33076528900850793
Output: 1.1119009688206951 | Original: 0.33076528900850793
Output: 0.713283326967834 | Original: 0.33076528900850793
Output: 1.3819049847442186 | Original: 0.33076528900850793
Output: 0.8105058026567371 | Original: 0.33076528900850793
Output: 1.023555773322712 | Original: 0.33076528900850793
Output: 1.1156486691703336 | Original: 0.33076528900850793
Output: 0.488216590881137 | Original: 0.33076528900850793
Output: 0.4953993474060242 | Original: 0.33076528900850793
Output: -0.36035876836908953 | Original: 0.33076528900850793
Output: 1.6708017584628552 | Original: 0.33076528900850793
Output: 1.2208042023281702 | Original: 0.33076528900850793
Output: 0.6075525369955748 | Original: 0.33076528900850793
Output: 1.2115848798841922 | Original: 0.33076528900850793
Output: 1.321168975326192 | Original: 0.33076528900850793
Output: -0.08916878905452424 | Original: 0.33076528900850793
Output: 1.300253048961033 | Original: 0.33076528900850793
Output: 0.9027503728887804 | Original: 0.33076528900850793
Output: 0.6547668698210842 | Original: 0.33076528900850793
Output: 0.5670770478868833 | Original: 0.33076528900850793
Output: 0.4616645919031162 | Original: 0.6409598584266798
Output: 0.3922200385746504 | Original: 0.6409598584266798
Output: 0.9121111062745453 | Original: 0.6409598584266798
Output: 0.4879570835664193 | Original: 0.6409598584266798
Output: 0.04722230188249077 | Original: 0.6409598584266798
Output: 0.10316052645786464 | Original: 0.6409598584266798
Output: 1.060220629810883 | Original: 0.6409598584266798
Output: 1.7661198183423794 | Original: 0.6409598584266798
Output: 2.182290988715333 | Original: 0.6409598584266798
Output: 0.9036044501921026 | Original: 0.6409598584266798
Output: 2.0626085456631875 | Original: 0.6409598584266798
Output: 1.224243601105867 | Original: 0.6409598584266798
Output: -0.12048230970483209 | Original: 0.6409598584266798
Output: 0.8698473669018265 | Original: 0.6409598584266798
Output: -0.4146130426100154 | Original: 0.6409598584266798
Output: 0.07203636776497904 | Original: 0.6409598584266798
Output: 1.4799750293030791 | Original: 0.6409598584266798
Output: 0.8296757485315279 | Original: 0.6409598584266798
Output: 0.5480548828769113 | Original: 0.6409598584266798
Output: -0.45481855692962425 | Original: 0.6409598584266798
Output: 0.8407616480514799 | Original: 0.6409598584266798
Output: 1.6775509889540312 | Original: 0.6409598584266798
Output: 0.4451133792514257 | Original: 0.6409598584266798
Output: 0.4601355701331714 | Original: 0.6409598584266798
Output: 0.593484472608085 | Original: 0.9511544278448516
Output: 0.8563198340536089 | Original: 0.9511544278448516
Output: 0.042501241799333345 | Original: 0.9511544278448516
Output: -0.07796148783822954 | Original: 0.9511544278448516
Output: -0.25664949943385207 | Original: 0.9511544278448516
Output: 0.12580433940859534 | Original: 0.9511544278448516
Output: 1.52495600746943 | Original: 0.9511544278448516
Output: 0.9494088297311403 | Original: 0.9511544278448516
Output: 0.27386384684734827 | Original: 0.9511544278448516
Output: 0.5104912063828998 | Original: 0.9511544278448516
Output: 0.7263589377485129 | Original: 0.9511544278448516
Output: 1.6040559453969854 | Original: 0.9511544278448516
Output: 2.0186089175917945 | Original: 0.9511544278448516
Output: 0.42240140734518977 | Original: 0.9511544278448516
Output: 0.8175492962935008 | Original: 0.9511544278448516
Output: 0.40579057033208255 | Original: 0.9511544278448516
Output: 1.6563232423579493 | Original: 0.9511544278448516
Output: 0.3578097398016059 | Original: 0.9511544278448516
Output: 0.8111540243064261 | Original: 1.2613489972630234
Output: 0.4212768082529074 | Original: 1.2613489972630234
Output: 1.2335968019276193 | Original: 1.2613489972630234
Output: -0.06628426757679334 | Original: 1.2613489972630234
Output: 1.3700898753680706 | Original: 1.2613489972630234
Output: 1.3760917026866744 | Original: 1.2613489972630234
Output: 0.5663569357786158 | Original: 1.2613489972630234
Output: 0.3822008092449114 | Original: 1.2613489972630234
Output: 1.8023394883309445 | Original: 1.2613489972630234
Output: 1.223859796109358 | Original: 1.2613489972630234
Output: 0.16209177177985604 | Original: 1.2613489972630234
Output: 0.3394024570207392 | Original: 1.2613489972630234
Output: 0.7325594368866797 | Original: 1.5715435666811952
Output: 0.6509787178195128 | Original: 1.5715435666811952
Output: 0.8192850741644668 | Original: 1.5715435666811952
Output: 1.3541606196970415 | Original: 1.5715435666811952
Output: 1.48900628960024 | Original: 1.5715435666811952
Output: 0.3748133141452615 | Original: 1.5715435666811952
Output: 0.2082287133191145 | Original: 1.5715435666811952
Output: 1.162540242563649 | Original: 1.5715435666811952
Output: 0.41611681168476955 | Original: 1.5715435666811952
Output: 1.3073704095218472 | Original: 1.8817381360993672
Output: 0.5047605951986696 | Original: 1.8817381360993672
Output: 0.2933360149582946 | Original: 1.8817381360993672
Output: 2.002084884313531 | Original: 1.8817381360993672
Output: 1.1933491944445178 | Original: 1.8817381360993672
Output: 0.5383257910468481 | Original: 1.8817381360993672
Output: 0.6267818726358882 | Original: 2.191932705517539
Output: 0.5122490405931994 | Original: 2.191932705517539
Output: 0.5428822845908678 | Original: 2.191932705517539
Output: 0.5337551969017724 | Original: 2.191932705517539
Output: 1.231767850551145 | Original: 2.191932705517539
Output: 1.168337245011371 | Original: 2.502127274935711
Output: 0.4252501759006815 | Original: 2.502127274935711
Output: 0.6419058715592261 | Original: 2.502127274935711
Output: 0.8862121522072554 | Original: 2.502127274935711
Output: 1.339262237120924 | Original: 2.8123218443538827
Output: 1.1932821935689235 | Original: 2.8123218443538827
Output: 1.7591468638378998 | Original: 2.8123218443538827
Output: 1.7502746378287766 | Original: 3.1225164137720545
Output: 1.1931504669694095 | Original: 3.1225164137720545
Output: 0.5370724378970395 | Original: 3.1225164137720545
Output: 1.5574740375388245 | Original: 3.4327109831902263
Output: 1.0314858721355056 | Original: 4.05310012202657
Output: 0.7880414528928009 | Original: 4.983683830281086
Overall Mean-Squared Error for Fold 4: 0.8493801294093529

