Done Abalone
CrossOver 0.75
mutation 0.25
variance 0.1
k 44
popSize 80
Output: -1.6285976321667917 | Original: -2.1507912663368667
Output: -0.5303971072057478 | Original: 0.9511544278448516
Output: 1.2473201049039506 | Original: 0.9511544278448516
Output: 0.12309318939151034 | Original: 0.9511544278448516
Output: 0.21298684218672312 | Original: 0.9511544278448516
Output: -0.7355152767350767 | Original: 0.9511544278448516
Output: -0.3395216179621077 | Original: 0.9511544278448516
Output: 0.5875335534399022 | Original: 0.9511544278448516
Output: 1.1795156343311406 | Original: 0.9511544278448516
Output: 2.2176175198263564 | Original: 1.2613489972630234
Output: 0.217558741151381 | Original: 1.2613489972630234
Output: -1.0302142734217314 | Original: 1.2613489972630234
Output: -0.2834492803415502 | Original: 1.2613489972630234
Output: 2.7053180359604836 | Original: 1.2613489972630234
Output: 0.400362707856023 | Original: 1.2613489972630234
Output: -0.36710957349015594 | Original: 1.2613489972630234
Output: 0.7512389766596339 | Original: 1.2613489972630234
Output: -0.23442564344860956 | Original: 1.2613489972630234
Output: 0.5836507302688667 | Original: 1.2613489972630234
Output: -0.6151837931206519 | Original: 1.2613489972630234
Output: 1.285860014775917 | Original: 1.5715435666811952
Output: 0.4665683046123674 | Original: 1.5715435666811952
Output: 0.0168264972602283 | Original: 1.5715435666811952
Output: -0.3229947467773599 | Original: 1.5715435666811952
Output: -0.3854415267339169 | Original: 1.5715435666811952
Output: 1.1528732886624642 | Original: 1.5715435666811952
Output: 0.18321498348998522 | Original: 1.5715435666811952
Output: 0.34894544537147687 | Original: 1.5715435666811952
Output: 1.3454459736784026 | Original: 1.5715435666811952
Output: -0.2074339640702577 | Original: 1.5715435666811952
Output: 0.8650122880661242 | Original: 1.8817381360993672
Output: 1.0041286959313416 | Original: 1.8817381360993672
Output: 0.761117996691292 | Original: 1.8817381360993672
Output: 1.020106753693728 | Original: 1.8817381360993672
Output: -0.535498815109704 | Original: 1.8817381360993672
Output: 0.2480568092330665 | Original: 1.8817381360993672
Output: 0.024537289982653726 | Original: 2.191932705517539
Output: -0.2127795491153797 | Original: 2.191932705517539
Output: 2.6095956345616 | Original: 2.191932705517539
Output: 1.6149369971633003 | Original: 2.191932705517539
Output: -0.2295213600778524 | Original: 2.191932705517539
Output: 1.4412621664949081 | Original: 2.502127274935711
Output: 1.3798215935069824 | Original: 2.502127274935711
Output: -0.5352954426558217 | Original: 2.502127274935711
Output: 1.030946104156811 | Original: 2.502127274935711
Output: 1.6905612493601716 | Original: 2.8123218443538827
Output: 1.762542398337854 | Original: 2.8123218443538827
Output: 1.0848935122336825 | Original: 2.8123218443538827
Output: 0.8748358745053277 | Original: 3.1225164137720545
Output: 0.5408651749468913 | Original: 3.1225164137720545
Output: 1.18477077207054 | Original: 3.4327109831902263
Output: 1.5944922686837728 | Original: 3.742905552608398
Output: 2.580753593194662 | Original: 4.05310012202657
Overall Mean-Squared Error for Fold 9: 0.6440924035954674

