Done Abalone
CrossOver 0.25
Beta 0.0
popSize 80
Output: -1.4379306253951611 | Original: -2.4609858357550385
Output: -0.889261389619609 | Original: -0.9100129886641795
Output: -0.2364978513221503 | Original: -0.9100129886641795
Output: -0.987579405033044 | Original: -0.9100129886641795
Output: -0.1935721794916746 | Original: -0.9100129886641795
Output: -0.8280754084983998 | Original: -0.9100129886641795
Output: -0.8752128878126142 | Original: -0.9100129886641795
Output: -1.1853778110580455 | Original: -0.9100129886641795
Output: -0.6381805958670975 | Original: -0.9100129886641795
Output: -0.5037569568141675 | Original: -0.9100129886641795
Output: -0.7245842553365285 | Original: -0.9100129886641795
Output: -0.19784586364709952 | Original: -0.9100129886641795
Output: -0.6685800843025107 | Original: -0.9100129886641795
Output: -0.1400596823843241 | Original: -0.9100129886641795
Output: -0.3089822113012054 | Original: -0.9100129886641795
Output: -0.8396072058199268 | Original: -0.9100129886641795
Output: -0.47196201368603974 | Original: -0.9100129886641795
Output: -0.7298499818163502 | Original: -0.9100129886641795
Output: -0.7048437491736712 | Original: -0.9100129886641795
Output: 0.1663752467062089 | Original: -0.9100129886641795
Output: -0.6865853022998311 | Original: -0.9100129886641795
Output: -0.6940736404046584 | Original: -0.9100129886641795
Output: -0.8336075855059616 | Original: -0.9100129886641795
Output: -0.6831444967206663 | Original: -0.5998184192460075
Output: -0.4914368965834224 | Original: -0.5998184192460075
Output: -0.7655589707819406 | Original: -0.5998184192460075
Output: -0.9677089239883361 | Original: -0.5998184192460075
Output: 0.057687414613496316 | Original: -0.5998184192460075
Output: -0.3253163307317582 | Original: -0.5998184192460075
Output: 0.016968496897268107 | Original: -0.5998184192460075
Output: 0.5661011187231508 | Original: -0.5998184192460075
Output: -0.37076990542608723 | Original: -0.5998184192460075
Output: -0.04087804802927694 | Original: -0.5998184192460075
Output: 0.12242019450699293 | Original: -0.5998184192460075
Output: -0.8249988646647199 | Original: -0.5998184192460075
Output: -0.46621263162305926 | Original: -0.5998184192460075
Output: 0.01348320660469568 | Original: -0.5998184192460075
Output: -0.00832912463185459 | Original: -0.5998184192460075
Output: 0.18491232749380648 | Original: -0.5998184192460075
Output: -0.7181101349503475 | Original: -0.5998184192460075
Output: -0.2146562984662863 | Original: -0.5998184192460075
Output: -0.0977603605160394 | Original: -0.5998184192460075
Output: 0.21922341935317904 | Original: -0.5998184192460075
Output: 0.38338530872418636 | Original: -0.5998184192460075
Output: -0.34814294616553576 | Original: -0.5998184192460075
Output: 0.3324392639068423 | Original: -0.5998184192460075
Output: -0.49992980136529486 | Original: -0.5998184192460075
Output: 0.04128514960251717 | Original: -0.5998184192460075
Output: -0.5509763996525082 | Original: -0.5998184192460075
Output: -0.7459526116642097 | Original: -0.5998184192460075
Output: -0.7842130134852648 | Original: -0.5998184192460075
Output: 0.047301074857739184 | Original: -0.5998184192460075
Output: 1.2009393727432447 | Original: -0.5998184192460075
Output: 0.14975329450731434 | Original: -0.5998184192460075
Output: -0.7618265016079382 | Original: -0.5998184192460075
Output: -0.4086665293412092 | Original: -0.5998184192460075
Output: 0.07095026046474044 | Original: -0.5998184192460075
Output: -0.2874445439147061 | Original: -0.5998184192460075
Output: 0.039147061889968686 | Original: -0.5998184192460075
Output: 0.2575608107104893 | Original: -0.5998184192460075
Output: -0.27834208980293473 | Original: -0.5998184192460075
Output: 0.07001227687746199 | Original: -0.5998184192460075
Output: -0.8905061496072455 | Original: -0.5998184192460075
Output: -0.4565301595366843 | Original: -0.5998184192460075
Output: -0.17258551143230064 | Original: -0.5998184192460075
Output: -0.66131148662839 | Original: -0.5998184192460075
Output: -0.10295922495439475 | Original: -0.5998184192460075
Output: -0.6147237089038151 | Original: -0.5998184192460075
Output: -0.47919586828260097 | Original: -0.5998184192460075
Output: -0.9356096260349442 | Original: -0.5998184192460075
Output: -0.3593345779566326 | Original: -0.5998184192460075
Output: 0.4960005933457145 | Original: -0.5998184192460075
Output: -0.2620939949702436 | Original: -0.5998184192460075
Output: -0.341696172007092 | Original: -0.5998184192460075
Output: -0.6692486062262488 | Original: -0.28962384982783573
Output: -0.1216794691253322 | Original: -0.28962384982783573
Output: -0.8186461426451717 | Original: -0.28962384982783573
Output: -1.1063760571522259 | Original: -0.28962384982783573
Output: -0.8617539839507209 | Original: -0.28962384982783573
Output: -0.8318457220268466 | Original: -0.28962384982783573
Output: -0.6481262294280612 | Original: -0.28962384982783573
Output: -0.17568037368947517 | Original: -0.28962384982783573
Output: 0.2625225105693118 | Original: -0.28962384982783573
Output: -0.2560912072317076 | Original: -0.28962384982783573
Output: 0.44296916359690797 | Original: -0.28962384982783573
Output: -0.15446042630409157 | Original: -0.28962384982783573
Output: 0.1398077531698444 | Original: -0.28962384982783573
Output: 0.3603191433375347 | Original: -0.28962384982783573
Output: 1.1830381406329487 | Original: -0.28962384982783573
Output: -0.14494208799865665 | Original: -0.28962384982783573
Output: -0.1413814779361588 | Original: -0.28962384982783573
Output: 0.04495840804610075 | Original: -0.28962384982783573
Output: 0.6603139723394282 | Original: -0.28962384982783573
Output: -0.2868823130011529 | Original: -0.28962384982783573
Output: 0.7688709095588673 | Original: -0.28962384982783573
Output: -0.2408415093440186 | Original: -0.28962384982783573
Output: 0.05142015645392593 | Original: -0.28962384982783573
Output: 0.2654686774947413 | Original: -0.28962384982783573
Output: 0.6019964266046154 | Original: -0.28962384982783573
Output: 0.6495402764104623 | Original: -0.28962384982783573
Output: 0.6432542520891678 | Original: -0.28962384982783573
Output: -0.0065058452549857995 | Original: -0.28962384982783573
Output: 0.14443596254922472 | Original: -0.28962384982783573
Output: 0.3733061596150009 | Original: -0.28962384982783573
Output: -0.23302279913464785 | Original: -0.28962384982783573
Output: 0.06281778745466078 | Original: -0.28962384982783573
Output: 0.2778447742799298 | Original: -0.28962384982783573
Output: 0.05259686775413861 | Original: -0.28962384982783573
Output: -0.6385289997276773 | Original: -0.28962384982783573
Output: -0.76725177893363 | Original: -0.28962384982783573
Output: 1.039122601835467 | Original: -0.28962384982783573
Output: 0.4266466783245654 | Original: -0.28962384982783573
Output: 0.1494678394424791 | Original: -0.28962384982783573
Output: 0.7206090468406483 | Original: -0.28962384982783573
Output: -0.2768618288272564 | Original: -0.28962384982783573
Output: 0.9021689284595293 | Original: -0.28962384982783573
Output: 0.4562515401585656 | Original: -0.28962384982783573
Output: 0.1542839088995796 | Original: -0.28962384982783573
Output: 0.5668335648192497 | Original: -0.28962384982783573
Output: 0.6942533518055665 | Original: -0.28962384982783573
Output: 0.21047488715870116 | Original: -0.28962384982783573
Output: -0.11308926377814726 | Original: -0.28962384982783573
Output: -0.09116186988086264 | Original: -0.28962384982783573
Output: -0.5730542557669418 | Original: -0.28962384982783573
Output: -0.4027989613768256 | Original: -0.28962384982783573
Output: 0.904378992594889 | Original: -0.28962384982783573
Output: 0.2814919188505036 | Original: -0.28962384982783573
Output: -0.059794863617602514 | Original: -0.28962384982783573
Output: -0.011811709241865795 | Original: -0.28962384982783573
Output: 1.15350223557052 | Original: -0.28962384982783573
Output: 0.49060482188989685 | Original: -0.28962384982783573
Output: -0.11392041668244662 | Original: -0.28962384982783573
Output: 0.3970498846725494 | Original: -0.28962384982783573
Output: -0.4354380064392849 | Original: -0.28962384982783573
Output: 0.7692416787619952 | Original: -0.28962384982783573
Output: 0.9386360748636338 | Original: -0.28962384982783573
Output: 0.2545122153124631 | Original: -0.28962384982783573
Output: 0.5493641638588717 | Original: 0.020570719590336097
Output: -0.13718097838496202 | Original: 0.020570719590336097
Output: 0.48538569985597124 | Original: 0.020570719590336097
Output: -0.07899088693386436 | Original: 0.020570719590336097
Output: -0.7339349233572912 | Original: 0.020570719590336097
Output: 0.36493753183132177 | Original: 0.020570719590336097
Output: 0.3264924482506253 | Original: 0.020570719590336097
Output: -0.8574317984555846 | Original: 0.020570719590336097
Output: -0.19212617136213322 | Original: 0.020570719590336097
Output: 0.27708237566759975 | Original: 0.020570719590336097
Output: 0.29468129991816583 | Original: 0.020570719590336097
Output: 1.2277308228778776 | Original: 0.020570719590336097
Output: 0.1706171049056387 | Original: 0.020570719590336097
Output: 1.75775678960392 | Original: 0.020570719590336097
Output: 0.21166417267756987 | Original: 0.020570719590336097
Output: 0.23106424184028787 | Original: 0.020570719590336097
Output: 0.5296557464119807 | Original: 0.020570719590336097
Output: 0.9382954795444394 | Original: 0.020570719590336097
Output: 0.24274844493325443 | Original: 0.020570719590336097
Output: 1.1174902071068193 | Original: 0.020570719590336097
Output: -0.0028718446071180695 | Original: 0.020570719590336097
Output: 0.025950572938664714 | Original: 0.020570719590336097
Output: 0.44906101654885383 | Original: 0.020570719590336097
Output: 0.9554097535168954 | Original: 0.020570719590336097
Output: -0.03985450829513726 | Original: 0.020570719590336097
Output: -0.2532395792389282 | Original: 0.020570719590336097
Output: 0.2858483949417734 | Original: 0.020570719590336097
Output: 0.85386489993177 | Original: 0.020570719590336097
Output: -0.5109392306148435 | Original: 0.020570719590336097
Output: 0.4583248419991264 | Original: 0.020570719590336097
Output: -0.4749335825495822 | Original: 0.020570719590336097
Output: 0.34164708213055284 | Original: 0.020570719590336097
Output: -0.9875101285653876 | Original: 0.020570719590336097
Output: 0.3082881201358161 | Original: 0.020570719590336097
Output: 0.6281288862035311 | Original: 0.020570719590336097
Output: 0.8210381816658104 | Original: 0.020570719590336097
Output: 0.251040720608932 | Original: 0.020570719590336097
Output: 0.4561690049368347 | Original: 0.020570719590336097
Output: 1.1112625660310045 | Original: 0.020570719590336097
Output: 0.3506682268891588 | Original: 0.020570719590336097
Output: 0.6622869624159012 | Original: 0.020570719590336097
Output: 0.1056362562423632 | Original: 0.020570719590336097
Output: -0.3066586772372701 | Original: 0.020570719590336097
Output: 0.6018985524994831 | Original: 0.020570719590336097
Output: -0.3932303812209216 | Original: 0.020570719590336097
Output: 0.9393433199193203 | Original: 0.020570719590336097
Output: 0.5300070568569526 | Original: 0.020570719590336097
Output: 0.4388459587825173 | Original: 0.020570719590336097
Output: -0.27133960530763224 | Original: 0.020570719590336097
Output: 0.6034494054472631 | Original: 0.020570719590336097
Output: 0.04720556756732702 | Original: 0.020570719590336097
Output: 0.5954213913703614 | Original: 0.020570719590336097
Output: 1.2764564598018189 | Original: 0.020570719590336097
Output: -0.031245472151689727 | Original: 0.020570719590336097
Output: 1.8044356158386927 | Original: 0.020570719590336097
Output: 0.5033778314707917 | Original: 0.020570719590336097
Output: 0.03618899999262758 | Original: 0.020570719590336097
Output: 0.442579777161327 | Original: 0.020570719590336097
Output: -0.22881598010736381 | Original: 0.33076528900850793
Output: -0.31658515643962976 | Original: 0.33076528900850793
Output: -0.36558187434237943 | Original: 0.33076528900850793
Output: 0.1854248913752815 | Original: 0.33076528900850793
Output: 0.688328942577425 | Original: 0.33076528900850793
Output: -0.040722435984913555 | Original: 0.33076528900850793
Output: -0.04788667069204661 | Original: 0.33076528900850793
Output: 1.3005533551135366 | Original: 0.33076528900850793
Output: 0.9718083489834741 | Original: 0.33076528900850793
Output: 1.1387457712347313 | Original: 0.33076528900850793
Output: 0.41893562805098633 | Original: 0.33076528900850793
Output: 1.0308855108043327 | Original: 0.33076528900850793
Output: 1.0782242444407162 | Original: 0.33076528900850793
Output: 0.15765328965752295 | Original: 0.33076528900850793
Output: 0.8989626777704937 | Original: 0.33076528900850793
Output: 1.8861497582283944 | Original: 0.33076528900850793
Output: 2.0126816280533144 | Original: 0.33076528900850793
Output: 0.4861802627659427 | Original: 0.33076528900850793
Output: 0.7139827406627379 | Original: 0.33076528900850793
Output: 1.2310263459122694 | Original: 0.33076528900850793
Output: 1.592544054113389 | Original: 0.33076528900850793
Output: -0.661335902104151 | Original: 0.33076528900850793
Output: -0.2728360933527758 | Original: 0.33076528900850793
Output: 1.0952251834889575 | Original: 0.33076528900850793
Output: 1.4108878391404927 | Original: 0.33076528900850793
Output: 1.0263766409852266 | Original: 0.33076528900850793
Output: -0.07502838881938534 | Original: 0.33076528900850793
Output: 0.8043533517588025 | Original: 0.33076528900850793
Output: -0.15042518918805392 | Original: 0.33076528900850793
Output: 0.4431073870115533 | Original: 0.33076528900850793
Output: 0.008114698469171823 | Original: 0.33076528900850793
Output: -0.09138411812711603 | Original: 0.33076528900850793
Output: -0.4616524762193807 | Original: 0.33076528900850793
Output: -0.7448248079986433 | Original: 0.33076528900850793
Output: 0.5203026667015265 | Original: 0.33076528900850793
Output: 0.49157738645133287 | Original: 0.33076528900850793
Output: 0.5957614026579341 | Original: 0.33076528900850793
Output: 0.6777994622532395 | Original: 0.33076528900850793
Output: 0.696124134142917 | Original: 0.33076528900850793
Output: -0.03823963832475555 | Original: 0.33076528900850793
Output: 1.4243888308073576 | Original: 0.33076528900850793
Output: 1.4602882777351218 | Original: 0.33076528900850793
Output: 1.4765382633112976 | Original: 0.33076528900850793
Output: 1.2066496253888976 | Original: 0.33076528900850793
Output: 0.09763757040971106 | Original: 0.6409598584266798
Output: -0.6466694520791383 | Original: 0.6409598584266798
Output: 0.5400047634573122 | Original: 0.6409598584266798
Output: 0.9554623114036271 | Original: 0.6409598584266798
Output: -0.6515393538413079 | Original: 0.6409598584266798
Output: -0.801573012767989 | Original: 0.6409598584266798
Output: 0.17223594558101132 | Original: 0.6409598584266798
Output: 1.988507961891755 | Original: 0.6409598584266798
Output: 0.4605514798381382 | Original: 0.6409598584266798
Output: 0.5337128373391562 | Original: 0.6409598584266798
Output: 0.6009343597012066 | Original: 0.6409598584266798
Output: 1.185703856043506 | Original: 0.6409598584266798
Output: 0.775722784291492 | Original: 0.6409598584266798
Output: -0.03714578251257673 | Original: 0.6409598584266798
Output: -0.23006937479066436 | Original: 0.6409598584266798
Output: -0.0038866132893581318 | Original: 0.6409598584266798
Output: 0.4438915949876394 | Original: 0.6409598584266798
Output: 2.0563885137164823 | Original: 0.6409598584266798
Output: -0.6084060834471661 | Original: 0.6409598584266798
Output: -0.24956108222386153 | Original: 0.6409598584266798
Output: -0.5067115538958136 | Original: 0.6409598584266798
Output: 1.0069956153356057 | Original: 0.6409598584266798
Output: 0.6389837720404757 | Original: 0.6409598584266798
Output: -0.1257123158241836 | Original: 0.6409598584266798
Output: 0.6784249965101379 | Original: 0.9511544278448516
Output: 0.29475433809019785 | Original: 0.9511544278448516
Output: 0.9812499288205356 | Original: 0.9511544278448516
Output: 0.6997240981591848 | Original: 0.9511544278448516
Output: 0.32950111121156084 | Original: 0.9511544278448516
Output: 0.3545206481649357 | Original: 0.9511544278448516
Output: 0.37273829870967357 | Original: 0.9511544278448516
Output: 1.6133175932977608 | Original: 0.9511544278448516
Output: -0.6147178450686059 | Original: 0.9511544278448516
Output: 0.4189424263912229 | Original: 0.9511544278448516
Output: 1.2780787508939817 | Original: 0.9511544278448516
Output: 0.4345335271689641 | Original: 0.9511544278448516
Output: 0.610683913741344 | Original: 0.9511544278448516
Output: 0.1420208464419911 | Original: 0.9511544278448516
Output: -0.3147735216207789 | Original: 0.9511544278448516
Output: -0.252564814320217 | Original: 0.9511544278448516
Output: 1.9372955805704044 | Original: 0.9511544278448516
Output: 0.5313614600323795 | Original: 0.9511544278448516
Output: 1.0197465194027087 | Original: 0.9511544278448516
Output: 0.4890805362304572 | Original: 1.2613489972630234
Output: 0.3733328980079674 | Original: 1.2613489972630234
Output: 0.2614129710389034 | Original: 1.2613489972630234
Output: 0.21454510067062998 | Original: 1.2613489972630234
Output: 1.6661215750520888 | Original: 1.2613489972630234
Output: 0.29527820768241575 | Original: 1.2613489972630234
Output: 0.503121015847996 | Original: 1.2613489972630234
Output: 0.3018781056205306 | Original: 1.2613489972630234
Output: 0.5294448055997228 | Original: 1.2613489972630234
Output: 0.4778507443117358 | Original: 1.2613489972630234
Output: -0.05362267120627873 | Original: 1.2613489972630234
Output: 1.3154576321347051 | Original: 1.5715435666811952
Output: 0.26873623192371865 | Original: 1.5715435666811952
Output: 0.4108251839459751 | Original: 1.5715435666811952
Output: 0.31582981261882515 | Original: 1.5715435666811952
Output: -0.010860819879346117 | Original: 1.5715435666811952
Output: 1.5306624975050092 | Original: 1.5715435666811952
Output: 0.06628966160578924 | Original: 1.5715435666811952
Output: -0.34918419454560523 | Original: 1.5715435666811952
Output: -0.09063199608656977 | Original: 1.5715435666811952
Output: 0.6458983016905062 | Original: 1.8817381360993672
Output: 0.439095022930864 | Original: 1.8817381360993672
Output: 0.5244393443780956 | Original: 1.8817381360993672
Output: -0.11862896696007763 | Original: 1.8817381360993672
Output: 2.0926380283359673 | Original: 1.8817381360993672
Output: 1.5415147742183433 | Original: 1.8817381360993672
Output: 0.8675755809916512 | Original: 2.191932705517539
Output: 0.6936466170630969 | Original: 2.191932705517539
Output: 0.19286247004248513 | Original: 2.191932705517539
Output: 0.62718983826535 | Original: 2.191932705517539
Output: 0.9616453874673621 | Original: 2.191932705517539
Output: 0.68873991996824 | Original: 2.191932705517539
Output: 0.5858211215273091 | Original: 2.502127274935711
Output: 1.0363217736654753 | Original: 2.502127274935711
Output: 1.1306523083643654 | Original: 2.502127274935711
Output: 0.8137785346389419 | Original: 2.502127274935711
Output: 0.21579018658310722 | Original: 2.8123218443538827
Output: 0.22503123137766234 | Original: 2.8123218443538827
Output: 0.29275844190191985 | Original: 3.1225164137720545
Output: -0.05339901073097997 | Original: 3.1225164137720545
Output: 0.39569775235355165 | Original: 3.1225164137720545
Output: -0.29510964955067304 | Original: 3.4327109831902263
Output: 0.017336019157160175 | Original: 3.742905552608398
Output: 2.0527594683865784 | Original: 4.363294691444742
Overall Mean-Squared Error for Fold 1: 0.7004011957874514

