Done Abalone
CrossOver 0.75
mutation 0.25
variance 0.1
k 44
popSize 80
Output: -2.061046751287713 | Original: -2.1507912663368667
Output: 0.28431360511234227 | Original: -0.28962384982783573
Output: 1.011581443098493 | Original: -0.28962384982783573
Output: 0.05396037051682763 | Original: -0.28962384982783573
Output: 0.2783462463441124 | Original: -0.28962384982783573
Output: 0.4576797567152994 | Original: -0.28962384982783573
Output: 0.6394386738294259 | Original: -0.28962384982783573
Output: 0.0625378833359686 | Original: -0.28962384982783573
Output: -0.40170814198030336 | Original: -0.28962384982783573
Output: -0.06605142790125394 | Original: -0.28962384982783573
Output: 0.5242327869728302 | Original: -0.28962384982783573
Output: 0.555494757055941 | Original: -0.28962384982783573
Output: 0.37128531702962103 | Original: -0.28962384982783573
Output: 0.5523825060246021 | Original: -0.28962384982783573
Output: -0.6437016303810429 | Original: -0.28962384982783573
Output: -0.38076332775207 | Original: -0.28962384982783573
Output: -1.0639630271331073 | Original: -0.28962384982783573
Output: -0.09612080046755538 | Original: -0.28962384982783573
Output: 0.4235883772586537 | Original: -0.28962384982783573
Output: -0.20699974248490421 | Original: -0.28962384982783573
Output: 0.5100501898656186 | Original: -0.28962384982783573
Output: 0.7354941558699024 | Original: -0.28962384982783573
Output: 0.1491275074219557 | Original: -0.28962384982783573
Output: -0.2711828308839016 | Original: -0.28962384982783573
Output: -0.29406048703169246 | Original: -0.28962384982783573
Output: 0.09132355851768738 | Original: -0.28962384982783573
Output: 0.13963594231890464 | Original: -0.28962384982783573
Output: 0.05479529351026421 | Original: -0.28962384982783573
Output: 0.5379232647844905 | Original: -0.28962384982783573
Output: 0.856142851073057 | Original: -0.28962384982783573
Output: -0.9159093387022614 | Original: -0.28962384982783573
Output: -1.0427881635486862 | Original: -0.28962384982783573
Output: 1.1836842859810208 | Original: -0.28962384982783573
Output: -0.28776267041137266 | Original: -0.28962384982783573
Output: 0.5324256468246262 | Original: -0.28962384982783573
Output: 0.8167038461203928 | Original: -0.28962384982783573
Output: 0.16545782305658813 | Original: -0.28962384982783573
Output: -0.15401754062179449 | Original: -0.28962384982783573
Output: 0.047979526172043374 | Original: -0.28962384982783573
Output: 0.050732342832821964 | Original: -0.28962384982783573
Output: -0.0062515486435793105 | Original: -0.28962384982783573
Output: 0.2915517130406958 | Original: -0.28962384982783573
Output: -0.04437800494102229 | Original: -0.28962384982783573
Output: 0.2210631650416771 | Original: -0.28962384982783573
Output: -0.425274766296165 | Original: 0.020570719590336097
Output: -0.3448901908878918 | Original: 0.020570719590336097
Output: -0.28204659964175527 | Original: 0.020570719590336097
Output: 0.047948271700697875 | Original: 0.020570719590336097
Output: 0.09094788446482775 | Original: 0.020570719590336097
Output: -0.8807534126633605 | Original: 0.020570719590336097
Output: -0.7941978826162457 | Original: 0.020570719590336097
Output: -1.1705618766635555 | Original: 0.020570719590336097
Output: -1.0759411384841633 | Original: 0.020570719590336097
Output: -0.48587887386999873 | Original: 0.020570719590336097
Output: 0.5287646957270254 | Original: 0.020570719590336097
Output: 0.8525346072014007 | Original: 0.020570719590336097
Output: 1.0597123022188164 | Original: 0.020570719590336097
Output: 0.9396632724612766 | Original: 0.020570719590336097
Output: 0.0774000052834703 | Original: 0.020570719590336097
Output: 0.11853291899874943 | Original: 0.020570719590336097
Output: 0.341157760131953 | Original: 0.020570719590336097
Output: 0.5258072446191085 | Original: 0.020570719590336097
Output: 0.7737432174712807 | Original: 0.020570719590336097
Output: 0.83895841035951 | Original: 0.020570719590336097
Output: -0.037408242921168317 | Original: 0.020570719590336097
Output: 0.13675470618330757 | Original: 0.020570719590336097
Output: 0.4482105515683692 | Original: 0.020570719590336097
Output: 0.9005437323897859 | Original: 0.020570719590336097
Output: -0.24039566487068556 | Original: 0.020570719590336097
Output: 0.36110544429731367 | Original: 0.020570719590336097
Output: 0.07839307054990666 | Original: 0.020570719590336097
Output: 0.6118247977221254 | Original: 0.020570719590336097
Output: 1.1287659067080138 | Original: 0.020570719590336097
Output: 0.21659722184857316 | Original: 0.020570719590336097
Output: 0.5780062544717162 | Original: 0.020570719590336097
Output: -0.29225741718243564 | Original: 0.020570719590336097
Output: -0.8120900359102239 | Original: 0.020570719590336097
Output: -0.4109979515313561 | Original: 0.020570719590336097
Output: 0.806276868381098 | Original: 0.020570719590336097
Output: 0.39467828116496606 | Original: 0.020570719590336097
Output: 0.09309841149826156 | Original: 0.020570719590336097
Output: 0.37688287846468016 | Original: 0.020570719590336097
Output: 0.43845689525762427 | Original: 0.020570719590336097
Output: 0.3300707484639292 | Original: 0.020570719590336097
Output: 0.38884630351783084 | Original: 0.020570719590336097
Output: 0.624343822710719 | Original: 0.020570719590336097
Output: 0.7486225751266006 | Original: 0.020570719590336097
Output: 0.6019741396260264 | Original: 0.020570719590336097
Output: -0.5217831255490574 | Original: 0.020570719590336097
Output: -0.328928820005426 | Original: 0.020570719590336097
Output: 0.8627087888873324 | Original: 0.020570719590336097
Output: 0.46696004380438516 | Original: 0.020570719590336097
Output: 0.6167307762845644 | Original: 0.020570719590336097
Output: 0.28349504192893143 | Original: 0.020570719590336097
Output: 0.9331722765308165 | Original: 0.020570719590336097
Output: -0.048305804558441794 | Original: 0.020570719590336097
Output: 0.7743955286445121 | Original: 0.020570719590336097
Output: -0.4879445253112456 | Original: 0.020570719590336097
Output: 0.24910754241517344 | Original: 0.020570719590336097
Output: 1.188212517842359 | Original: 0.020570719590336097
Output: 0.3545321455549911 | Original: 0.020570719590336097
Output: 0.9158811322280904 | Original: 0.020570719590336097
Output: 0.11095349938936294 | Original: 0.33076528900850793
Output: -0.007214487976043134 | Original: 0.33076528900850793
Output: 0.2525188429648078 | Original: 0.33076528900850793
Output: -0.8986391039148633 | Original: 0.33076528900850793
Output: 0.3772458289050428 | Original: 0.33076528900850793
Output: -0.43737061699147184 | Original: 0.33076528900850793
Output: -0.6853895641704464 | Original: 0.33076528900850793
Output: 0.6367518670871406 | Original: 0.33076528900850793
Output: 0.3209320028326798 | Original: 0.33076528900850793
Output: 0.8143426903864759 | Original: 0.33076528900850793
Output: 1.7454417293409399 | Original: 0.33076528900850793
Output: 0.6567861928394796 | Original: 0.33076528900850793
Output: 1.4170754752755899 | Original: 0.33076528900850793
Output: 0.8799527831991647 | Original: 0.33076528900850793
Output: 0.6435999455002192 | Original: 0.33076528900850793
Output: 1.122183333296094 | Original: 0.33076528900850793
Output: 0.7368269768519891 | Original: 0.33076528900850793
Output: 0.30039653844657405 | Original: 0.33076528900850793
Output: 0.508680990911806 | Original: 0.33076528900850793
Output: 0.7890558419501966 | Original: 0.33076528900850793
Output: 1.47855485355893 | Original: 0.33076528900850793
Output: 1.1048163886699203 | Original: 0.33076528900850793
Output: 0.3329033802784757 | Original: 0.33076528900850793
Output: 0.5081489377947741 | Original: 0.33076528900850793
Output: 0.7789934371274456 | Original: 0.33076528900850793
Output: 0.21883744306550135 | Original: 0.33076528900850793
Output: 0.9683825030707569 | Original: 0.33076528900850793
Output: 0.614714409294034 | Original: 0.33076528900850793
Output: 1.088380857178512 | Original: 0.33076528900850793
Output: 0.5564950613580186 | Original: 0.33076528900850793
Output: 0.9687983408493301 | Original: 0.33076528900850793
Output: 0.7055400514018751 | Original: 0.33076528900850793
Output: 0.6807574925666181 | Original: 0.33076528900850793
Output: 1.0506410383596427 | Original: 0.33076528900850793
Output: 0.4723412248785115 | Original: 0.33076528900850793
Output: 1.246969299686815 | Original: 0.33076528900850793
Output: 0.9404900118794979 | Original: 0.33076528900850793
Output: 0.6172376050087623 | Original: 0.33076528900850793
Output: 1.1283676146839314 | Original: 0.33076528900850793
Output: 1.058759130926849 | Original: 0.33076528900850793
Output: -0.35089184641262505 | Original: 0.33076528900850793
Output: -0.07365177129673271 | Original: 0.33076528900850793
Output: 0.859257973918041 | Original: 0.33076528900850793
Output: 0.5355961986640094 | Original: 0.33076528900850793
Output: 0.2686375478061322 | Original: 0.6409598584266798
Output: 1.0538595519183478 | Original: 0.6409598584266798
Output: 0.8015564862877602 | Original: 0.6409598584266798
Output: 0.1286964640811948 | Original: 0.6409598584266798
Output: 0.31573955846604357 | Original: 0.6409598584266798
Output: -0.15883387148931372 | Original: 0.6409598584266798
Output: -0.0359800740177582 | Original: 0.6409598584266798
Output: 0.9291733358639718 | Original: 0.6409598584266798
Output: 0.44480176397381616 | Original: 0.6409598584266798
Output: 1.0149730856540982 | Original: 0.6409598584266798
Output: 0.747725388692941 | Original: 0.6409598584266798
Output: 1.6423597616768242 | Original: 0.6409598584266798
Output: 0.9470375893192227 | Original: 0.6409598584266798
Output: 0.969037130829841 | Original: 0.6409598584266798
Output: -0.01463529714471956 | Original: 0.6409598584266798
Output: 0.1944152203465692 | Original: 0.6409598584266798
Output: 0.8889086127146135 | Original: 0.6409598584266798
Output: 0.5036750414768694 | Original: 0.6409598584266798
Output: 0.7791638106186192 | Original: 0.6409598584266798
Output: 0.468329259099915 | Original: 0.6409598584266798
Output: 0.058655004605629654 | Original: 0.6409598584266798
Output: 0.8663705310450841 | Original: 0.6409598584266798
Output: 0.5624214160441067 | Original: 0.6409598584266798
Output: 0.5020427358784683 | Original: 0.6409598584266798
Output: 0.7700970955525827 | Original: 0.6409598584266798
Output: 0.5093330810313017 | Original: 0.9511544278448516
Output: -0.40069880618662485 | Original: 0.9511544278448516
Output: -0.663465711954799 | Original: 0.9511544278448516
Output: -0.019332420211113713 | Original: 0.9511544278448516
Output: -0.16729327889985046 | Original: 0.9511544278448516
Output: 0.5118788571000199 | Original: 0.9511544278448516
Output: 1.7007619576915902 | Original: 0.9511544278448516
Output: 1.3190285701143414 | Original: 0.9511544278448516
Output: 0.9798129831624095 | Original: 0.9511544278448516
Output: 0.04163103156919426 | Original: 0.9511544278448516
Output: -0.6234072071290783 | Original: 0.9511544278448516
Output: 1.2603893468866167 | Original: 0.9511544278448516
Output: 1.223626162265047 | Original: 0.9511544278448516
Output: -0.010885808420220206 | Original: 0.9511544278448516
Output: 0.5845506503511074 | Original: 0.9511544278448516
Output: 0.011554069903225911 | Original: 0.9511544278448516
Output: 0.870488903876531 | Original: 0.9511544278448516
Output: -0.04628854121025487 | Original: 0.9511544278448516
Output: 1.0736184921936647 | Original: 1.2613489972630234
Output: -0.13370206434538282 | Original: 1.2613489972630234
Output: 0.116846393791987 | Original: 1.2613489972630234
Output: 0.15228860470198588 | Original: 1.2613489972630234
Output: 0.6684623850206844 | Original: 1.2613489972630234
Output: 0.9342723045947351 | Original: 1.2613489972630234
Output: 0.21665430472219327 | Original: 1.2613489972630234
Output: 0.3118977665161396 | Original: 1.2613489972630234
Output: 1.3825851723376705 | Original: 1.2613489972630234
Output: 0.6558544412468941 | Original: 1.2613489972630234
Output: 0.42058827478492417 | Original: 1.2613489972630234
Output: 0.4802179794239939 | Original: 1.2613489972630234
Output: 0.15114771117352718 | Original: 1.5715435666811952
Output: 0.5203770780599156 | Original: 1.5715435666811952
Output: -0.639141789188025 | Original: 1.5715435666811952
Output: 0.04455738455455467 | Original: 1.5715435666811952
Output: 0.9612209418808969 | Original: 1.5715435666811952
Output: 0.37240638882183397 | Original: 1.5715435666811952
Output: 1.042620022184208 | Original: 1.5715435666811952
Output: -0.1950611044460614 | Original: 1.5715435666811952
Output: 0.5675524582227808 | Original: 1.5715435666811952
Output: 0.8654522053209878 | Original: 1.8817381360993672
Output: 0.5550062230738603 | Original: 1.8817381360993672
Output: 0.26643704805928825 | Original: 1.8817381360993672
Output: -0.43768155171431566 | Original: 1.8817381360993672
Output: 0.8824530399013479 | Original: 1.8817381360993672
Output: 0.31816667906043455 | Original: 1.8817381360993672
Output: 1.289099174634709 | Original: 2.191932705517539
Output: 0.0913921919288559 | Original: 2.191932705517539
Output: 1.9529092571870812 | Original: 2.191932705517539
Output: 1.0234475387084063 | Original: 2.191932705517539
Output: 0.017197007608754207 | Original: 2.191932705517539
Output: 1.7709784193614468 | Original: 2.502127274935711
Output: -0.3005408446677874 | Original: 2.502127274935711
Output: 1.0392930316305686 | Original: 2.502127274935711
Output: -0.06462838617030581 | Original: 2.502127274935711
Output: 0.4706273204104754 | Original: 2.8123218443538827
Output: -0.4669175453609631 | Original: 2.8123218443538827
Output: 0.487320229703081 | Original: 2.8123218443538827
Output: 1.3862618831930629 | Original: 3.1225164137720545
Output: 0.49621771937059805 | Original: 3.1225164137720545
Output: 0.9056027268259239 | Original: 3.4327109831902263
Output: 1.0917519096025927 | Original: 3.4327109831902263
Output: -0.05014910972931314 | Original: 4.05310012202657
Output: 0.6220676886778863 | Original: 5.293878399699258
Overall Mean-Squared Error for Fold 6: 0.696699073920333

