Done Abalone
CrossOver 0.75
mutation 0.25
variance 0.1
k 44
popSize 80
Output: -1.3703930687995025 | Original: -2.1507912663368667
Output: -0.3603137770835819 | Original: -0.28962384982783573
Output: -0.23525203119500937 | Original: -0.28962384982783573
Output: 0.5423125524517454 | Original: -0.28962384982783573
Output: -0.25829079161199764 | Original: -0.28962384982783573
Output: -0.5575623949559598 | Original: -0.28962384982783573
Output: -0.6168769337557852 | Original: -0.28962384982783573
Output: -0.5950787802715224 | Original: -0.28962384982783573
Output: -0.3746107493839931 | Original: -0.28962384982783573
Output: 0.6088670283976244 | Original: -0.28962384982783573
Output: 0.18031707088087984 | Original: -0.28962384982783573
Output: 0.7509045862456799 | Original: -0.28962384982783573
Output: 0.05883834517295625 | Original: -0.28962384982783573
Output: 0.3035751556624755 | Original: -0.28962384982783573
Output: 0.5628848902319343 | Original: -0.28962384982783573
Output: -0.6105044549680185 | Original: -0.28962384982783573
Output: -0.028697046483966065 | Original: -0.28962384982783573
Output: 0.019599987451207584 | Original: -0.28962384982783573
Output: 0.49934093839020216 | Original: -0.28962384982783573
Output: 0.7198383849638824 | Original: -0.28962384982783573
Output: 0.25392043786475216 | Original: -0.28962384982783573
Output: 0.5784030720127042 | Original: -0.28962384982783573
Output: -0.028230178721733168 | Original: -0.28962384982783573
Output: 0.2198273042220134 | Original: -0.28962384982783573
Output: 0.4712357353621522 | Original: -0.28962384982783573
Output: 0.6776216070467019 | Original: -0.28962384982783573
Output: -0.07354656826208436 | Original: -0.28962384982783573
Output: 1.3520126665682506 | Original: -0.28962384982783573
Output: 0.33185415027073767 | Original: -0.28962384982783573
Output: 0.31793636249865087 | Original: -0.28962384982783573
Output: 0.8513435837064541 | Original: -0.28962384982783573
Output: 0.15814593523511747 | Original: -0.28962384982783573
Output: 0.35409891875056065 | Original: -0.28962384982783573
Output: -0.31989697254506444 | Original: -0.28962384982783573
Output: -0.1097509950572641 | Original: -0.28962384982783573
Output: -0.09469186245287434 | Original: -0.28962384982783573
Output: -0.7481996947657868 | Original: -0.28962384982783573
Output: 0.1865750523923165 | Original: -0.28962384982783573
Output: 1.063661080372737 | Original: -0.28962384982783573
Output: 0.5150741211544976 | Original: -0.28962384982783573
Output: 0.8455339462153918 | Original: -0.28962384982783573
Output: 0.3677063694746558 | Original: -0.28962384982783573
Output: 1.7128857215314528 | Original: -0.28962384982783573
Output: 0.6467650956402409 | Original: -0.28962384982783573
Output: 0.31452638656485554 | Original: -0.28962384982783573
Output: 0.8285320317566897 | Original: -0.28962384982783573
Output: -0.32832912828182514 | Original: -0.28962384982783573
Output: 0.7471410152230369 | Original: -0.28962384982783573
Output: -0.09532278541100586 | Original: -0.28962384982783573
Output: -0.7568311638157329 | Original: -0.28962384982783573
Output: -0.4852024282463199 | Original: -0.28962384982783573
Output: 0.5580268857273716 | Original: -0.28962384982783573
Output: -0.23798122387950837 | Original: -0.28962384982783573
Output: 0.4666234442229108 | Original: -0.28962384982783573
Output: 0.3956304936323684 | Original: -0.28962384982783573
Output: 0.07699648797022977 | Original: -0.28962384982783573
Output: -0.23646801159203468 | Original: -0.28962384982783573
Output: 0.1781028477851891 | Original: -0.28962384982783573
Output: 0.7127612756544345 | Original: -0.28962384982783573
Output: -0.7882027607449603 | Original: -0.28962384982783573
Output: 0.8691027182508625 | Original: -0.28962384982783573
Output: 0.8738796520109765 | Original: -0.28962384982783573
Output: 0.4479419920976594 | Original: -0.28962384982783573
Output: -0.10138321353591201 | Original: -0.28962384982783573
Output: -0.23216328009116638 | Original: 0.020570719590336097
Output: 0.2023985589661875 | Original: 0.020570719590336097
Output: 0.4118983773689194 | Original: 0.020570719590336097
Output: 0.37334981401474393 | Original: 0.020570719590336097
Output: 0.07677843219694266 | Original: 0.020570719590336097
Output: 0.025216254807927205 | Original: 0.020570719590336097
Output: -0.18318482654054247 | Original: 0.020570719590336097
Output: -0.075351604681614 | Original: 0.020570719590336097
Output: -0.11614599060336511 | Original: 0.020570719590336097
Output: 0.4130024356947864 | Original: 0.020570719590336097
Output: 0.6952424679738106 | Original: 0.020570719590336097
Output: 1.0790135016662217 | Original: 0.020570719590336097
Output: 0.8053514767774986 | Original: 0.020570719590336097
Output: -0.009603697891444885 | Original: 0.020570719590336097
Output: 0.3337822959028576 | Original: 0.020570719590336097
Output: 0.5714116178277919 | Original: 0.020570719590336097
Output: 0.48603360662413486 | Original: 0.020570719590336097
Output: 0.9355430720423515 | Original: 0.020570719590336097
Output: 0.6779745103871382 | Original: 0.020570719590336097
Output: -0.2784151139656672 | Original: 0.020570719590336097
Output: 0.5293881593483227 | Original: 0.020570719590336097
Output: 0.6878100426639281 | Original: 0.020570719590336097
Output: 0.8256053623868994 | Original: 0.020570719590336097
Output: 0.9478097950622634 | Original: 0.020570719590336097
Output: 0.5419196962272874 | Original: 0.020570719590336097
Output: -0.018322746069512508 | Original: 0.020570719590336097
Output: 0.4870587111377221 | Original: 0.020570719590336097
Output: 1.019355514373843 | Original: 0.020570719590336097
Output: 0.190124013409527 | Original: 0.020570719590336097
Output: -0.507150692157963 | Original: 0.020570719590336097
Output: -0.1647770892797058 | Original: 0.020570719590336097
Output: 0.03378131919708359 | Original: 0.020570719590336097
Output: -0.13353937254452386 | Original: 0.020570719590336097
Output: 0.6384706933819696 | Original: 0.020570719590336097
Output: 1.6628942173868921 | Original: 0.020570719590336097
Output: 0.0844731429895719 | Original: 0.020570719590336097
Output: 0.49325139132012985 | Original: 0.020570719590336097
Output: 1.5812307733192617 | Original: 0.020570719590336097
Output: 0.08072755000536239 | Original: 0.020570719590336097
Output: 0.7912101778417954 | Original: 0.020570719590336097
Output: 0.3762813808093184 | Original: 0.020570719590336097
Output: 0.7589597336300934 | Original: 0.020570719590336097
Output: 0.45643924591862817 | Original: 0.020570719590336097
Output: 0.6335025826112362 | Original: 0.020570719590336097
Output: 0.18534280735542757 | Original: 0.020570719590336097
Output: 0.5480797868593946 | Original: 0.020570719590336097
Output: 1.1166644625046651 | Original: 0.020570719590336097
Output: 0.8460085396478708 | Original: 0.020570719590336097
Output: 0.025376475140283045 | Original: 0.020570719590336097
Output: 0.6045472442710679 | Original: 0.020570719590336097
Output: 0.7858710442570965 | Original: 0.020570719590336097
Output: 0.6762029905045752 | Original: 0.020570719590336097
Output: -0.029587052272519454 | Original: 0.020570719590336097
Output: 1.3564849194280444 | Original: 0.020570719590336097
Output: 0.5629765561796907 | Original: 0.020570719590336097
Output: 1.1327710579346575 | Original: 0.020570719590336097
Output: 0.5119732813479586 | Original: 0.020570719590336097
Output: 0.2859945269800285 | Original: 0.33076528900850793
Output: 0.47890255349092486 | Original: 0.33076528900850793
Output: -0.5025766622781093 | Original: 0.33076528900850793
Output: 0.3526558594038913 | Original: 0.33076528900850793
Output: -0.28790798050564825 | Original: 0.33076528900850793
Output: -0.28075067700930423 | Original: 0.33076528900850793
Output: -0.8131733934603643 | Original: 0.33076528900850793
Output: 0.16966168429427547 | Original: 0.33076528900850793
Output: 0.5665390874937282 | Original: 0.33076528900850793
Output: 0.9178722027574738 | Original: 0.33076528900850793
Output: 1.453016130908614 | Original: 0.33076528900850793
Output: 0.5753733232979488 | Original: 0.33076528900850793
Output: 1.2754070766715455 | Original: 0.33076528900850793
Output: 1.1345227749913214 | Original: 0.33076528900850793
Output: 0.6106159617455076 | Original: 0.33076528900850793
Output: 0.8538451517378842 | Original: 0.33076528900850793
Output: 0.7442611813763332 | Original: 0.33076528900850793
Output: 0.2702534576089862 | Original: 0.33076528900850793
Output: 0.6225060804002741 | Original: 0.33076528900850793
Output: 0.6264819088165816 | Original: 0.33076528900850793
Output: 0.5137458034441034 | Original: 0.33076528900850793
Output: -0.41937851526450187 | Original: 0.33076528900850793
Output: 0.1260690803991814 | Original: 0.33076528900850793
Output: 0.02064076100902404 | Original: 0.33076528900850793
Output: 0.8380086495900468 | Original: 0.33076528900850793
Output: 0.1738242227992642 | Original: 0.33076528900850793
Output: 0.9473805659297082 | Original: 0.33076528900850793
Output: 0.5333280278896895 | Original: 0.33076528900850793
Output: 0.9757418376918512 | Original: 0.33076528900850793
Output: 0.5102883459126062 | Original: 0.33076528900850793
Output: 0.6691491566175644 | Original: 0.33076528900850793
Output: 0.678797007915623 | Original: 0.33076528900850793
Output: 0.2938125338764894 | Original: 0.33076528900850793
Output: 0.34371827622480955 | Original: 0.33076528900850793
Output: -0.4792719661199317 | Original: 0.33076528900850793
Output: 1.3270570091695184 | Original: 0.33076528900850793
Output: 0.9292841016075694 | Original: 0.33076528900850793
Output: 0.3641993834511066 | Original: 0.33076528900850793
Output: 0.8163054999175342 | Original: 0.33076528900850793
Output: 1.0642588305105307 | Original: 0.33076528900850793
Output: -0.1682928122452958 | Original: 0.33076528900850793
Output: 0.9578066843815828 | Original: 0.33076528900850793
Output: 0.698280286796562 | Original: 0.33076528900850793
Output: 0.5409078570852722 | Original: 0.33076528900850793
Output: 0.43207954762515355 | Original: 0.33076528900850793
Output: 0.2405313927011783 | Original: 0.6409598584266798
Output: 0.24575126600426803 | Original: 0.6409598584266798
Output: 0.7759612761707629 | Original: 0.6409598584266798
Output: 0.22480791578982826 | Original: 0.6409598584266798
Output: -0.10167678304636177 | Original: 0.6409598584266798
Output: 0.022010181169900084 | Original: 0.6409598584266798
Output: 0.8651314296596587 | Original: 0.6409598584266798
Output: 1.3131374148669561 | Original: 0.6409598584266798
Output: 1.7460164887668053 | Original: 0.6409598584266798
Output: 0.6293796400482322 | Original: 0.6409598584266798
Output: 1.6058040670457263 | Original: 0.6409598584266798
Output: 0.7955800773437806 | Original: 0.6409598584266798
Output: -0.2259711025887864 | Original: 0.6409598584266798
Output: 0.5927928924075373 | Original: 0.6409598584266798
Output: -0.496222886360863 | Original: 0.6409598584266798
Output: 0.001884023866700807 | Original: 0.6409598584266798
Output: 1.1194971597024521 | Original: 0.6409598584266798
Output: 0.513440991116578 | Original: 0.6409598584266798
Output: 0.43704556095772773 | Original: 0.6409598584266798
Output: -0.5307551430928468 | Original: 0.6409598584266798
Output: 0.6072873467291141 | Original: 0.6409598584266798
Output: 1.3063990858112304 | Original: 0.6409598584266798
Output: 0.40230750882823113 | Original: 0.6409598584266798
Output: 0.2871108777508389 | Original: 0.6409598584266798
Output: 0.3948831751131093 | Original: 0.9511544278448516
Output: 0.6173621592280776 | Original: 0.9511544278448516
Output: -0.07494794958733664 | Original: 0.9511544278448516
Output: -0.13689818367906303 | Original: 0.9511544278448516
Output: -0.3521908916772838 | Original: 0.9511544278448516
Output: 0.016641414648916608 | Original: 0.9511544278448516
Output: 1.0420448851634085 | Original: 0.9511544278448516
Output: 0.7657612016387926 | Original: 0.9511544278448516
Output: 0.19346195535885224 | Original: 0.9511544278448516
Output: 0.29800642777454567 | Original: 0.9511544278448516
Output: 0.4503197668216683 | Original: 0.9511544278448516
Output: 1.1765702177239055 | Original: 0.9511544278448516
Output: 1.5698572046808237 | Original: 0.9511544278448516
Output: 0.32817187815173043 | Original: 0.9511544278448516
Output: 0.4928947857938148 | Original: 0.9511544278448516
Output: 0.2864098733066127 | Original: 0.9511544278448516
Output: 1.1694870018920627 | Original: 0.9511544278448516
Output: 0.1824631942758042 | Original: 0.9511544278448516
Output: 0.537566057707656 | Original: 1.2613489972630234
Output: 0.3135103333458983 | Original: 1.2613489972630234
Output: 1.0910581681460498 | Original: 1.2613489972630234
Output: -0.20051391864076612 | Original: 1.2613489972630234
Output: 0.9919267694874659 | Original: 1.2613489972630234
Output: 0.9991087816214527 | Original: 1.2613489972630234
Output: 0.3786211374652044 | Original: 1.2613489972630234
Output: 0.20387113620273592 | Original: 1.2613489972630234
Output: 1.2353416328862878 | Original: 1.2613489972630234
Output: 0.9253864840550287 | Original: 1.2613489972630234
Output: -0.00370055167704042 | Original: 1.2613489972630234
Output: 0.19532352977667977 | Original: 1.2613489972630234
Output: 0.5910078853704643 | Original: 1.5715435666811952
Output: 0.3701049643792218 | Original: 1.5715435666811952
Output: 0.4223741106604209 | Original: 1.5715435666811952
Output: 1.1102463852116986 | Original: 1.5715435666811952
Output: 1.21039522430705 | Original: 1.5715435666811952
Output: 0.2659336666967481 | Original: 1.5715435666811952
Output: 0.09826508036490719 | Original: 1.5715435666811952
Output: 0.7409013827170371 | Original: 1.5715435666811952
Output: 0.3010695412114574 | Original: 1.5715435666811952
Output: 0.6663531344757765 | Original: 1.8817381360993672
Output: 0.4342670453620063 | Original: 1.8817381360993672
Output: 0.047704281117805475 | Original: 1.8817381360993672
Output: 1.476739000394423 | Original: 1.8817381360993672
Output: 0.894949207445847 | Original: 1.8817381360993672
Output: 0.2851624042520847 | Original: 1.8817381360993672
Output: 0.357564963630601 | Original: 2.191932705517539
Output: 0.31640977811668236 | Original: 2.191932705517539
Output: 0.3454915995745045 | Original: 2.191932705517539
Output: 0.35150662701381247 | Original: 2.191932705517539
Output: 0.7133254360845779 | Original: 2.191932705517539
Output: 1.0134354063718116 | Original: 2.502127274935711
Output: 0.26641417970294734 | Original: 2.502127274935711
Output: 0.49298390714485396 | Original: 2.502127274935711
Output: 0.7834245221231645 | Original: 2.502127274935711
Output: 0.8726756288212733 | Original: 2.8123218443538827
Output: 0.8712711316435225 | Original: 2.8123218443538827
Output: 1.3567421169691678 | Original: 2.8123218443538827
Output: 1.3292228152243606 | Original: 3.1225164137720545
Output: 0.7942805168996708 | Original: 3.1225164137720545
Output: 0.2426798223838263 | Original: 3.1225164137720545
Output: 1.2306960711713022 | Original: 3.4327109831902263
Output: 0.715905092680475 | Original: 4.05310012202657
Output: 0.4977186286317807 | Original: 4.983683830281086
Overall Mean-Squared Error for Fold 4: 0.7221467538940672

