Done Abalone
CrossOver 0.25
Beta 0.0
popSize 80
Output: -0.6289759595425705 | Original: -2.1507912663368667
Output: -0.10980301917274962 | Original: -0.9100129886641795
Output: -0.1391877424460774 | Original: -0.9100129886641795
Output: -0.10581162533284036 | Original: -0.9100129886641795
Output: -0.2791918363807776 | Original: -0.9100129886641795
Output: -0.33484974584804467 | Original: -0.9100129886641795
Output: -0.252528467489462 | Original: -0.9100129886641795
Output: -0.47093028562366174 | Original: -0.9100129886641795
Output: -0.29706670137622326 | Original: -0.9100129886641795
Output: 0.09313978912210769 | Original: -0.9100129886641795
Output: -0.14400590349626444 | Original: -0.9100129886641795
Output: -0.33261845300011045 | Original: -0.9100129886641795
Output: -0.21069873851367907 | Original: -0.9100129886641795
Output: -0.342884419399073 | Original: -0.9100129886641795
Output: 0.08648327447737532 | Original: -0.9100129886641795
Output: -0.3364027621101108 | Original: -0.9100129886641795
Output: -0.0397437275213425 | Original: -0.9100129886641795
Output: -0.23834671979026611 | Original: -0.9100129886641795
Output: -0.27925936779474125 | Original: -0.9100129886641795
Output: -0.2547217556091679 | Original: -0.9100129886641795
Output: -0.4271983846458905 | Original: -0.9100129886641795
Output: -0.453879506416853 | Original: -0.9100129886641795
Output: -0.12579058694321857 | Original: -0.5998184192460075
Output: -0.3883360755204911 | Original: -0.5998184192460075
Output: -0.39367544152515044 | Original: -0.5998184192460075
Output: -0.5492040810623454 | Original: -0.5998184192460075
Output: -0.15252013707995055 | Original: -0.5998184192460075
Output: -0.11218589681912758 | Original: -0.5998184192460075
Output: 0.013832150544719004 | Original: -0.5998184192460075
Output: 0.17738613163873046 | Original: -0.5998184192460075
Output: -0.1093821107921274 | Original: -0.5998184192460075
Output: 0.05328929521056922 | Original: -0.5998184192460075
Output: 0.20239475139565596 | Original: -0.5998184192460075
Output: -0.39026277719747604 | Original: -0.5998184192460075
Output: -0.13744827865521153 | Original: -0.5998184192460075
Output: -0.03334312928571391 | Original: -0.5998184192460075
Output: -0.0990188484986725 | Original: -0.5998184192460075
Output: 0.11068005019712367 | Original: -0.5998184192460075
Output: -0.31869740164981425 | Original: -0.5998184192460075
Output: -0.09392680171231849 | Original: -0.5998184192460075
Output: -0.032241587625904726 | Original: -0.5998184192460075
Output: 0.08394772827478139 | Original: -0.5998184192460075
Output: 0.08333621603623369 | Original: -0.5998184192460075
Output: -0.26055009859038014 | Original: -0.5998184192460075
Output: -0.06306478309862944 | Original: -0.5998184192460075
Output: -0.34171507327832507 | Original: -0.5998184192460075
Output: -0.009206311085598835 | Original: -0.5998184192460075
Output: -0.23764800347451923 | Original: -0.5998184192460075
Output: -0.1350740277186654 | Original: -0.5998184192460075
Output: -0.3469813081359871 | Original: -0.5998184192460075
Output: -0.192032206400576 | Original: -0.5998184192460075
Output: 0.2506139127822685 | Original: -0.5998184192460075
Output: -0.044358762440797735 | Original: -0.5998184192460075
Output: -0.36673514762505255 | Original: -0.5998184192460075
Output: -0.14838357994737583 | Original: -0.5998184192460075
Output: -0.11259386729408154 | Original: -0.5998184192460075
Output: -0.17849280216272795 | Original: -0.5998184192460075
Output: 0.04644253620482735 | Original: -0.5998184192460075
Output: 0.014445194634080573 | Original: -0.5998184192460075
Output: -0.1527331011066092 | Original: -0.5998184192460075
Output: -0.2901802113977968 | Original: -0.5998184192460075
Output: -0.16960003727886633 | Original: -0.5998184192460075
Output: 0.2020490136611175 | Original: -0.5998184192460075
Output: 0.19261855354865073 | Original: -0.5998184192460075
Output: 0.013895795139200515 | Original: -0.5998184192460075
Output: -0.11243750641644161 | Original: -0.5998184192460075
Output: -0.05651578122807896 | Original: -0.5998184192460075
Output: 0.11188534135833353 | Original: -0.5998184192460075
Output: -0.14944877691086386 | Original: -0.5998184192460075
Output: -0.2269836639856842 | Original: -0.5998184192460075
Output: 0.23377519916412087 | Original: -0.5998184192460075
Output: -0.23301554920172846 | Original: -0.5998184192460075
Output: 0.06299322720277047 | Original: -0.5998184192460075
Output: 0.06127610863692737 | Original: -0.5998184192460075
Output: 0.1072830176946577 | Original: -0.28962384982783573
Output: -0.23980924452923782 | Original: -0.28962384982783573
Output: -0.20780959901161547 | Original: -0.28962384982783573
Output: 0.13568205642572229 | Original: -0.28962384982783573
Output: -0.21836977257621254 | Original: -0.28962384982783573
Output: -0.1689004276189825 | Original: -0.28962384982783573
Output: -0.4097144455274734 | Original: -0.28962384982783573
Output: -0.10704969083323036 | Original: -0.28962384982783573
Output: 0.34182015358732676 | Original: -0.28962384982783573
Output: 0.24129328051623575 | Original: -0.28962384982783573
Output: -0.112209442980386 | Original: -0.28962384982783573
Output: 0.06591363086124072 | Original: -0.28962384982783573
Output: 0.23547681235921275 | Original: -0.28962384982783573
Output: 0.38060608282077724 | Original: -0.28962384982783573
Output: -0.10568015373541934 | Original: -0.28962384982783573
Output: -0.013555137592189435 | Original: -0.28962384982783573
Output: 0.026127446283156778 | Original: -0.28962384982783573
Output: 0.1300405439546229 | Original: -0.28962384982783573
Output: -0.22420106955165076 | Original: -0.28962384982783573
Output: 0.21033267823537627 | Original: -0.28962384982783573
Output: -0.17574956839396738 | Original: -0.28962384982783573
Output: -0.031991643468545466 | Original: -0.28962384982783573
Output: 0.0845304882141236 | Original: -0.28962384982783573
Output: 0.2713307923908213 | Original: -0.28962384982783573
Output: 0.3307942288617888 | Original: -0.28962384982783573
Output: 0.17442349137342972 | Original: -0.28962384982783573
Output: -0.09390907015453745 | Original: -0.28962384982783573
Output: 0.03518570520351394 | Original: -0.28962384982783573
Output: 0.10205259349152934 | Original: -0.28962384982783573
Output: -0.07876490276784308 | Original: -0.28962384982783573
Output: -0.23098813814137936 | Original: -0.28962384982783573
Output: -0.2287071354978944 | Original: -0.28962384982783573
Output: -0.2124208806855097 | Original: -0.28962384982783573
Output: -0.036159583818901594 | Original: -0.28962384982783573
Output: -0.18166848069009905 | Original: -0.28962384982783573
Output: 0.2452243441023202 | Original: -0.28962384982783573
Output: 0.29511932558714093 | Original: -0.28962384982783573
Output: 0.028037868601583842 | Original: -0.28962384982783573
Output: 0.22412625128307673 | Original: -0.28962384982783573
Output: -0.11964363015564325 | Original: -0.28962384982783573
Output: 0.2865829805708563 | Original: -0.28962384982783573
Output: 0.03363170857349437 | Original: -0.28962384982783573
Output: -0.09050091790916674 | Original: -0.28962384982783573
Output: 0.23930420313355838 | Original: -0.28962384982783573
Output: 0.18773592312023424 | Original: -0.28962384982783573
Output: 0.1155638294196524 | Original: -0.28962384982783573
Output: -0.04132929001426179 | Original: -0.28962384982783573
Output: -0.26894850195389863 | Original: -0.28962384982783573
Output: -0.2070944854671123 | Original: -0.28962384982783573
Output: 0.12244840337314183 | Original: -0.28962384982783573
Output: 0.15678970867874936 | Original: -0.28962384982783573
Output: -0.07442388862483358 | Original: -0.28962384982783573
Output: 0.3001164289782545 | Original: -0.28962384982783573
Output: -0.19925508913838025 | Original: -0.28962384982783573
Output: 0.20653665365286178 | Original: -0.28962384982783573
Output: 0.17740584216305313 | Original: -0.28962384982783573
Output: -0.035439459802022386 | Original: -0.28962384982783573
Output: 0.17927417943574364 | Original: -0.28962384982783573
Output: -0.47368670042428834 | Original: -0.28962384982783573
Output: 0.35464022171535226 | Original: -0.28962384982783573
Output: 0.18440372507674394 | Original: -0.28962384982783573
Output: 0.33639734997857823 | Original: -0.28962384982783573
Output: -0.21410576226005695 | Original: 0.020570719590336097
Output: 0.28395050916415787 | Original: 0.020570719590336097
Output: 0.16100133946133305 | Original: 0.020570719590336097
Output: -0.423692261935475 | Original: 0.020570719590336097
Output: -0.08320306312339755 | Original: 0.020570719590336097
Output: -0.30746799697737937 | Original: 0.020570719590336097
Output: -0.4364288003316504 | Original: 0.020570719590336097
Output: -0.19477893516909714 | Original: 0.020570719590336097
Output: -0.06950506262932028 | Original: 0.020570719590336097
Output: 0.0638100434770121 | Original: 0.020570719590336097
Output: 0.3299341707645602 | Original: 0.020570719590336097
Output: 0.2737968486370912 | Original: 0.020570719590336097
Output: 0.04764235304432237 | Original: 0.020570719590336097
Output: 0.441576394744399 | Original: 0.020570719590336097
Output: 0.008186113845197955 | Original: 0.020570719590336097
Output: 0.20371840441235717 | Original: 0.020570719590336097
Output: 0.22793451043090063 | Original: 0.020570719590336097
Output: 0.21221680425678777 | Original: 0.020570719590336097
Output: 0.40949058143602224 | Original: 0.020570719590336097
Output: 0.35923136071800704 | Original: 0.020570719590336097
Output: 0.009072815962650242 | Original: 0.020570719590336097
Output: 0.1068030934397564 | Original: 0.020570719590336097
Output: 0.11930905530919485 | Original: 0.020570719590336097
Output: 0.3265670498613874 | Original: 0.020570719590336097
Output: 0.204923547567113 | Original: 0.020570719590336097
Output: 0.39108147482437616 | Original: 0.020570719590336097
Output: 0.06155528147760923 | Original: 0.020570719590336097
Output: 0.2518179542558301 | Original: 0.020570719590336097
Output: 0.34276140703483376 | Original: 0.020570719590336097
Output: 0.22991354041527834 | Original: 0.020570719590336097
Output: 0.15024470261217768 | Original: 0.020570719590336097
Output: 0.061070237245442936 | Original: 0.020570719590336097
Output: -0.3967961455783485 | Original: 0.020570719590336097
Output: 0.059146615620755606 | Original: 0.020570719590336097
Output: 0.21996053479079783 | Original: 0.020570719590336097
Output: 0.19464123375981326 | Original: 0.020570719590336097
Output: 0.032706310826984844 | Original: 0.020570719590336097
Output: 0.27075868331673825 | Original: 0.020570719590336097
Output: 0.3215353507858293 | Original: 0.020570719590336097
Output: 0.22209554124488734 | Original: 0.020570719590336097
Output: 0.2651359380097551 | Original: 0.020570719590336097
Output: 0.024642962458355018 | Original: 0.020570719590336097
Output: -0.16324767170718346 | Original: 0.020570719590336097
Output: -0.061834862433995386 | Original: 0.020570719590336097
Output: -0.4273951313239237 | Original: 0.020570719590336097
Output: 0.09648102938032815 | Original: 0.020570719590336097
Output: 0.11302495804163958 | Original: 0.020570719590336097
Output: 0.05730124798845151 | Original: 0.020570719590336097
Output: 0.40417169142709813 | Original: 0.020570719590336097
Output: 0.16630347339871893 | Original: 0.020570719590336097
Output: 0.28211234615275294 | Original: 0.020570719590336097
Output: 0.03345985388307532 | Original: 0.020570719590336097
Output: -0.08392165577950114 | Original: 0.020570719590336097
Output: 0.06311622005543141 | Original: 0.020570719590336097
Output: 0.2509873640321434 | Original: 0.020570719590336097
Output: 0.07779889005546403 | Original: 0.020570719590336097
Output: 0.13993320155703431 | Original: 0.020570719590336097
Output: 0.01618234802028138 | Original: 0.020570719590336097
Output: 0.003149694216974296 | Original: 0.33076528900850793
Output: 0.14898640350066555 | Original: 0.33076528900850793
Output: 0.1271238868025452 | Original: 0.33076528900850793
Output: 0.011678480282446696 | Original: 0.33076528900850793
Output: -0.2644941843764997 | Original: 0.33076528900850793
Output: 0.016000976628730172 | Original: 0.33076528900850793
Output: 0.03522862740962267 | Original: 0.33076528900850793
Output: 0.33508518845236124 | Original: 0.33076528900850793
Output: 0.30804306192391095 | Original: 0.33076528900850793
Output: 0.8433206295765249 | Original: 0.33076528900850793
Output: 0.026757255477663135 | Original: 0.33076528900850793
Output: 0.37040274457514116 | Original: 0.33076528900850793
Output: 0.2086045868391375 | Original: 0.33076528900850793
Output: 0.6395976105388814 | Original: 0.33076528900850793
Output: 0.30948477284902387 | Original: 0.33076528900850793
Output: 0.4820224648527647 | Original: 0.33076528900850793
Output: 0.3499149131217295 | Original: 0.33076528900850793
Output: 0.05353729816351963 | Original: 0.33076528900850793
Output: 0.15768068262801876 | Original: 0.33076528900850793
Output: 0.49873758239179516 | Original: 0.33076528900850793
Output: -0.13798053676848676 | Original: 0.33076528900850793
Output: 0.10089808971755708 | Original: 0.33076528900850793
Output: -0.13389006030314046 | Original: 0.33076528900850793
Output: 0.039958936947033244 | Original: 0.33076528900850793
Output: 0.40182019835016525 | Original: 0.33076528900850793
Output: 0.08352298123451288 | Original: 0.33076528900850793
Output: 0.8139026596696202 | Original: 0.33076528900850793
Output: 0.34888682208845195 | Original: 0.33076528900850793
Output: 0.3250825706168799 | Original: 0.33076528900850793
Output: 0.23075973830184796 | Original: 0.33076528900850793
Output: 0.5346079586223033 | Original: 0.33076528900850793
Output: -0.4318563796364387 | Original: 0.33076528900850793
Output: 0.17828133363853613 | Original: 0.33076528900850793
Output: -0.13097386963659946 | Original: 0.33076528900850793
Output: 0.47834157752208406 | Original: 0.33076528900850793
Output: 0.1557469977255506 | Original: 0.33076528900850793
Output: 0.33475879056971675 | Original: 0.33076528900850793
Output: 0.3550499674312613 | Original: 0.33076528900850793
Output: 0.3713178790979725 | Original: 0.33076528900850793
Output: -0.09359268216810285 | Original: 0.33076528900850793
Output: 0.5347846650806022 | Original: 0.33076528900850793
Output: 0.027022838528397344 | Original: 0.33076528900850793
Output: 0.2875281843756874 | Original: 0.33076528900850793
Output: 0.46362746207209127 | Original: 0.33076528900850793
Output: 0.31679809556403415 | Original: 0.6409598584266798
Output: 0.18188817750262412 | Original: 0.6409598584266798
Output: 0.3025900336159047 | Original: 0.6409598584266798
Output: 0.010284816501757051 | Original: 0.6409598584266798
Output: 0.04465366661085317 | Original: 0.6409598584266798
Output: -0.054756860677226085 | Original: 0.6409598584266798
Output: 0.09513224568790404 | Original: 0.6409598584266798
Output: 0.514458625068582 | Original: 0.6409598584266798
Output: 0.2790349821432032 | Original: 0.6409598584266798
Output: 0.02059654208026534 | Original: 0.6409598584266798
Output: 0.3466766256218279 | Original: 0.6409598584266798
Output: 0.17526420578755025 | Original: 0.6409598584266798
Output: 0.13107714942115004 | Original: 0.6409598584266798
Output: -0.03982606740302434 | Original: 0.6409598584266798
Output: 0.1979952687072615 | Original: 0.6409598584266798
Output: -0.17027731714070907 | Original: 0.6409598584266798
Output: 0.8334599201087527 | Original: 0.6409598584266798
Output: 0.42342359857418943 | Original: 0.6409598584266798
Output: 0.1649441579472221 | Original: 0.6409598584266798
Output: -0.1755868563305184 | Original: 0.6409598584266798
Output: 0.09685508680521694 | Original: 0.6409598584266798
Output: 0.8037406394269639 | Original: 0.6409598584266798
Output: 0.2263500241042984 | Original: 0.6409598584266798
Output: -0.3548057457316731 | Original: 0.6409598584266798
Output: 0.2259668189749107 | Original: 0.9511544278448516
Output: 0.21804067765338164 | Original: 0.9511544278448516
Output: 0.42302987200367376 | Original: 0.9511544278448516
Output: 0.34981304457416046 | Original: 0.9511544278448516
Output: 0.02500179225219569 | Original: 0.9511544278448516
Output: -0.16722231239007687 | Original: 0.9511544278448516
Output: 0.1555482771896978 | Original: 0.9511544278448516
Output: 0.388647939591827 | Original: 0.9511544278448516
Output: 0.2484349281031145 | Original: 0.9511544278448516
Output: 0.22603525307545952 | Original: 0.9511544278448516
Output: 0.03519446818944264 | Original: 0.9511544278448516
Output: -0.16388851813394448 | Original: 0.9511544278448516
Output: 0.4634563622777143 | Original: 0.9511544278448516
Output: 0.0736683160259491 | Original: 0.9511544278448516
Output: 0.07350841929280903 | Original: 0.9511544278448516
Output: -0.25008747757636085 | Original: 0.9511544278448516
Output: -0.15222191176252117 | Original: 0.9511544278448516
Output: 0.17192934342587401 | Original: 0.9511544278448516
Output: 0.35721556160434276 | Original: 0.9511544278448516
Output: 0.6078336884079072 | Original: 1.2613489972630234
Output: 0.09414453838023883 | Original: 1.2613489972630234
Output: -0.3582635822054306 | Original: 1.2613489972630234
Output: -0.12197513323739392 | Original: 1.2613489972630234
Output: 0.8295080204255108 | Original: 1.2613489972630234
Output: 0.1589366943509981 | Original: 1.2613489972630234
Output: -0.13897724650337615 | Original: 1.2613489972630234
Output: 0.2936594069905544 | Original: 1.2613489972630234
Output: -0.03687816255091154 | Original: 1.2613489972630234
Output: 0.2219631038548367 | Original: 1.2613489972630234
Output: -0.21497927226760807 | Original: 1.2613489972630234
Output: 0.4045087860764269 | Original: 1.5715435666811952
Output: 0.12131277455551727 | Original: 1.5715435666811952
Output: 0.04350551067671595 | Original: 1.5715435666811952
Output: -0.10785186067779434 | Original: 1.5715435666811952
Output: -0.1355780017367829 | Original: 1.5715435666811952
Output: 0.34420165968678973 | Original: 1.5715435666811952
Output: 0.05679170594667291 | Original: 1.5715435666811952
Output: 0.1601642863107282 | Original: 1.5715435666811952
Output: 0.474798405178701 | Original: 1.5715435666811952
Output: -0.053157281734174 | Original: 1.5715435666811952
Output: 0.24943165333086448 | Original: 1.8817381360993672
Output: 0.32707354073301165 | Original: 1.8817381360993672
Output: 0.18762229478773843 | Original: 1.8817381360993672
Output: 0.320207935366377 | Original: 1.8817381360993672
Output: -0.21472468995972885 | Original: 1.8817381360993672
Output: 0.06596205707830348 | Original: 1.8817381360993672
Output: -0.013392406738748794 | Original: 2.191932705517539
Output: -0.07530428386734209 | Original: 2.191932705517539
Output: 0.7148118356868004 | Original: 2.191932705517539
Output: 0.5032624463153326 | Original: 2.191932705517539
Output: -0.07868989566673727 | Original: 2.191932705517539
Output: 0.483805426400007 | Original: 2.502127274935711
Output: 0.4180609703308155 | Original: 2.502127274935711
Output: -0.1796502210342761 | Original: 2.502127274935711
Output: 0.33096980898597894 | Original: 2.502127274935711
Output: 0.531363580333912 | Original: 2.8123218443538827
Output: 0.5888819133067051 | Original: 2.8123218443538827
Output: 0.36632330659586587 | Original: 2.8123218443538827
Output: 0.29328701137246516 | Original: 3.1225164137720545
Output: 0.16480611304041404 | Original: 3.1225164137720545
Output: 0.3744066328185362 | Original: 3.4327109831902263
Output: 0.40110604225536434 | Original: 3.742905552608398
Output: 0.8832772288107603 | Original: 4.05310012202657
Overall Mean-Squared Error for Fold 9: 0.694091740735646

