Done Abalone
CrossOver 0.75
mutation 0.25
variance 0.1
k 44
popSize 80
Output: -1.2882657144224754 | Original: -2.1507912663368667
Output: -0.4123254847962881 | Original: -0.5998184192460075
Output: -0.23323674420825075 | Original: -0.5998184192460075
Output: 0.334435371324609 | Original: -0.5998184192460075
Output: 0.1344197867227982 | Original: -0.5998184192460075
Output: -0.37782881426303755 | Original: -0.5998184192460075
Output: -0.06401514130700457 | Original: -0.5998184192460075
Output: 0.1332406748319475 | Original: -0.5998184192460075
Output: -0.12458941894269442 | Original: -0.5998184192460075
Output: 0.05760850931358144 | Original: -0.5998184192460075
Output: -0.3827135559012918 | Original: -0.5998184192460075
Output: -0.041575006515867055 | Original: -0.5998184192460075
Output: 0.1703298021174174 | Original: -0.5998184192460075
Output: -0.11518591544639108 | Original: -0.5998184192460075
Output: 0.2538545047780321 | Original: -0.5998184192460075
Output: -0.6373540181462295 | Original: -0.5998184192460075
Output: 0.27458632570064057 | Original: -0.5998184192460075
Output: -0.5395675482104759 | Original: -0.5998184192460075
Output: -0.802342285344828 | Original: -0.5998184192460075
Output: -0.2667111932079827 | Original: -0.5998184192460075
Output: -0.10233084753566819 | Original: -0.5998184192460075
Output: -0.49219140943261624 | Original: -0.5998184192460075
Output: 0.2856541224145074 | Original: -0.5998184192460075
Output: -0.2390293714480285 | Original: -0.5998184192460075
Output: -0.08302724724480483 | Original: -0.5998184192460075
Output: -0.22844465802641362 | Original: -0.5998184192460075
Output: -0.33303107093810463 | Original: -0.5998184192460075
Output: -0.3276208668017884 | Original: -0.5998184192460075
Output: 0.11054519453112421 | Original: -0.5998184192460075
Output: -0.3499030942019546 | Original: -0.5998184192460075
Output: -0.5803971971449179 | Original: -0.28962384982783573
Output: -0.15152556129292727 | Original: -0.28962384982783573
Output: 0.6382404045540735 | Original: -0.28962384982783573
Output: 0.06336157042325481 | Original: -0.28962384982783573
Output: 0.03791468496173384 | Original: -0.28962384982783573
Output: -0.15764992974429187 | Original: -0.28962384982783573
Output: -0.23480190047338045 | Original: -0.28962384982783573
Output: -0.36652729087752306 | Original: -0.28962384982783573
Output: 0.44637111398938345 | Original: -0.28962384982783573
Output: 0.2779053222082601 | Original: -0.28962384982783573
Output: 0.5450795616588281 | Original: -0.28962384982783573
Output: -0.0781419588991741 | Original: -0.28962384982783573
Output: 1.055932346939136 | Original: -0.28962384982783573
Output: 0.2478086239397484 | Original: -0.28962384982783573
Output: 0.5761030362111388 | Original: -0.28962384982783573
Output: -0.03460368084005684 | Original: -0.28962384982783573
Output: 0.15435801941007823 | Original: -0.28962384982783573
Output: 0.042062244407168325 | Original: -0.28962384982783573
Output: 0.6201427353279265 | Original: -0.28962384982783573
Output: 0.07918612284018801 | Original: -0.28962384982783573
Output: 0.45811384096018454 | Original: -0.28962384982783573
Output: 0.16348031967885163 | Original: -0.28962384982783573
Output: -0.0094461722488553 | Original: -0.28962384982783573
Output: 0.2289053268492246 | Original: -0.28962384982783573
Output: 0.5090185930911455 | Original: -0.28962384982783573
Output: 0.26376238872601065 | Original: -0.28962384982783573
Output: 0.8168773001356237 | Original: -0.28962384982783573
Output: -0.13586251034085106 | Original: -0.28962384982783573
Output: -0.04511147652215443 | Original: -0.28962384982783573
Output: 0.5305561731208249 | Original: -0.28962384982783573
Output: -0.05966262692146272 | Original: -0.28962384982783573
Output: 0.08756296653795927 | Original: -0.28962384982783573
Output: 0.09319247686319058 | Original: -0.28962384982783573
Output: -0.05105132533881092 | Original: -0.28962384982783573
Output: -0.3623203251068024 | Original: -0.28962384982783573
Output: -0.28411970157736577 | Original: -0.28962384982783573
Output: -0.155166502603576 | Original: -0.28962384982783573
Output: 0.7717364232096412 | Original: -0.28962384982783573
Output: 0.21576956080934387 | Original: -0.28962384982783573
Output: 0.6412935796494887 | Original: -0.28962384982783573
Output: 0.2384870783956053 | Original: -0.28962384982783573
Output: 1.1402393309372427 | Original: -0.28962384982783573
Output: 0.5335898604394208 | Original: -0.28962384982783573
Output: 0.26828909304713977 | Original: -0.28962384982783573
Output: 0.6973581553007391 | Original: -0.28962384982783573
Output: -0.41759013659414396 | Original: -0.28962384982783573
Output: 0.3430603111642937 | Original: -0.28962384982783573
Output: 0.44777686684671875 | Original: -0.28962384982783573
Output: 0.08129303836119607 | Original: -0.28962384982783573
Output: -0.6577285397859837 | Original: -0.28962384982783573
Output: 0.4636438482564277 | Original: -0.28962384982783573
Output: -0.5311901970870407 | Original: -0.28962384982783573
Output: 0.39819309637358064 | Original: -0.28962384982783573
Output: 0.7911665510711325 | Original: -0.28962384982783573
Output: -0.03420146161410188 | Original: -0.28962384982783573
Output: -0.34137890755813066 | Original: -0.28962384982783573
Output: -0.0032441697503130806 | Original: -0.28962384982783573
Output: 0.02490004347681822 | Original: -0.28962384982783573
Output: 0.33514189673512296 | Original: -0.28962384982783573
Output: 0.6975592332335194 | Original: -0.28962384982783573
Output: 0.3926012193741512 | Original: -0.28962384982783573
Output: 0.978537815414 | Original: -0.28962384982783573
Output: 0.07829672186987308 | Original: -0.28962384982783573
Output: -0.13927770711961646 | Original: 0.020570719590336097
Output: 0.24912638626028843 | Original: 0.020570719590336097
Output: 0.11383196761959513 | Original: 0.020570719590336097
Output: -0.16406061501733016 | Original: 0.020570719590336097
Output: -0.1361577164052788 | Original: 0.020570719590336097
Output: -0.08261103760909054 | Original: 0.020570719590336097
Output: -0.44317045932501103 | Original: 0.020570719590336097
Output: 0.011015938761543956 | Original: 0.020570719590336097
Output: 0.3296791723026515 | Original: 0.020570719590336097
Output: 0.3549822477032501 | Original: 0.020570719590336097
Output: 0.6137837459898172 | Original: 0.020570719590336097
Output: 0.9423102445856371 | Original: 0.020570719590336097
Output: 0.4853054638273688 | Original: 0.020570719590336097
Output: 1.2449408965841773 | Original: 0.020570719590336097
Output: 0.07215675862229184 | Original: 0.020570719590336097
Output: 0.5233299949448609 | Original: 0.020570719590336097
Output: 0.5301640003708893 | Original: 0.020570719590336097
Output: 0.7282359892275362 | Original: 0.020570719590336097
Output: 0.5693254701782792 | Original: 0.020570719590336097
Output: 0.9923509912962037 | Original: 0.020570719590336097
Output: 0.09173864667509624 | Original: 0.020570719590336097
Output: 0.5721696103909697 | Original: 0.020570719590336097
Output: 0.5396933788235843 | Original: 0.020570719590336097
Output: 0.9670029700728945 | Original: 0.020570719590336097
Output: 0.24967242117028043 | Original: 0.020570719590336097
Output: 0.1082545015755674 | Original: 0.020570719590336097
Output: 0.23072047849265187 | Original: 0.020570719590336097
Output: 0.4395773664182497 | Original: 0.020570719590336097
Output: 0.26928290356567885 | Original: 0.020570719590336097
Output: -0.013788479065104678 | Original: 0.020570719590336097
Output: 0.012344019947082896 | Original: 0.020570719590336097
Output: 0.16000994875852337 | Original: 0.020570719590336097
Output: 0.5320244608660213 | Original: 0.020570719590336097
Output: 0.6181045444263858 | Original: 0.020570719590336097
Output: 1.3766814840853943 | Original: 0.020570719590336097
Output: -0.1556659563772877 | Original: 0.020570719590336097
Output: 0.20867086529477263 | Original: 0.020570719590336097
Output: -0.29400799507987885 | Original: 0.020570719590336097
Output: 0.19052110372749315 | Original: 0.020570719590336097
Output: 0.5218380748481627 | Original: 0.020570719590336097
Output: 0.9154056458275943 | Original: 0.020570719590336097
Output: 0.2500768603578634 | Original: 0.020570719590336097
Output: 0.07394019584378769 | Original: 0.020570719590336097
Output: 0.1768960769803849 | Original: 0.020570719590336097
Output: -0.37225269138388406 | Original: 0.020570719590336097
Output: 0.630675293258493 | Original: 0.020570719590336097
Output: 0.8756170359061046 | Original: 0.020570719590336097
Output: 0.6498093733996377 | Original: 0.020570719590336097
Output: 0.22264632432507597 | Original: 0.020570719590336097
Output: 0.3849284625787593 | Original: 0.020570719590336097
Output: 0.4268465948529535 | Original: 0.020570719590336097
Output: 0.12230167013953747 | Original: 0.020570719590336097
Output: 0.049322923929127 | Original: 0.020570719590336097
Output: 0.056072527775617956 | Original: 0.020570719590336097
Output: 0.5329265547852059 | Original: 0.020570719590336097
Output: 0.6644952238293815 | Original: 0.020570719590336097
Output: 0.1336993141727149 | Original: 0.020570719590336097
Output: -0.5860024296151148 | Original: 0.33076528900850793
Output: 0.23605466740244008 | Original: 0.33076528900850793
Output: -0.053971934463654545 | Original: 0.33076528900850793
Output: 0.29731773649720905 | Original: 0.33076528900850793
Output: -0.021010705581819736 | Original: 0.33076528900850793
Output: -0.0853745094275395 | Original: 0.33076528900850793
Output: -0.33794857447079485 | Original: 0.33076528900850793
Output: -0.3919745552086879 | Original: 0.33076528900850793
Output: 0.027988495820710987 | Original: 0.33076528900850793
Output: 0.6659758379756574 | Original: 0.33076528900850793
Output: 1.1696355932223008 | Original: 0.33076528900850793
Output: 0.3184113257950769 | Original: 0.33076528900850793
Output: 1.0175035391897986 | Original: 0.33076528900850793
Output: 1.0647935351385505 | Original: 0.33076528900850793
Output: 0.5167017429830228 | Original: 0.33076528900850793
Output: 0.5324685631514993 | Original: 0.33076528900850793
Output: 1.3369830485914784 | Original: 0.33076528900850793
Output: -0.07609135000962204 | Original: 0.33076528900850793
Output: 0.3047992162835573 | Original: 0.33076528900850793
Output: 0.7665004271684379 | Original: 0.33076528900850793
Output: -0.1509511270131691 | Original: 0.33076528900850793
Output: -0.6312402832882229 | Original: 0.33076528900850793
Output: 0.3684996301853637 | Original: 0.33076528900850793
Output: -0.10794909281795904 | Original: 0.33076528900850793
Output: 0.9061425887730001 | Original: 0.33076528900850793
Output: -0.18318562080190698 | Original: 0.33076528900850793
Output: 0.9220127784315248 | Original: 0.33076528900850793
Output: 0.32298119318790885 | Original: 0.33076528900850793
Output: 0.5683088711664738 | Original: 0.33076528900850793
Output: 0.1378396463821415 | Original: 0.33076528900850793
Output: 0.6335530157676367 | Original: 0.33076528900850793
Output: 0.21823754532002182 | Original: 0.33076528900850793
Output: -0.01795445841614275 | Original: 0.33076528900850793
Output: 0.3147906563877759 | Original: 0.33076528900850793
Output: -0.7161625616355567 | Original: 0.33076528900850793
Output: 0.8072358019256671 | Original: 0.33076528900850793
Output: 0.9632858468313171 | Original: 0.33076528900850793
Output: 0.7061402393703992 | Original: 0.33076528900850793
Output: 0.7055408327545922 | Original: 0.33076528900850793
Output: 1.047133522002057 | Original: 0.33076528900850793
Output: 0.08901147565028909 | Original: 0.33076528900850793
Output: 0.6663047420944308 | Original: 0.33076528900850793
Output: 0.19373216432404328 | Original: 0.33076528900850793
Output: 0.16176498620358026 | Original: 0.33076528900850793
Output: 0.4631584431696295 | Original: 0.33076528900850793
Output: 0.19103152710720206 | Original: 0.6409598584266798
Output: 0.36265917084332544 | Original: 0.6409598584266798
Output: 0.5970935463642669 | Original: 0.6409598584266798
Output: 0.6629411274513571 | Original: 0.6409598584266798
Output: 0.2972080406229567 | Original: 0.6409598584266798
Output: -0.3259219360199913 | Original: 0.6409598584266798
Output: 0.2764149520000703 | Original: 0.6409598584266798
Output: 1.0540943062993449 | Original: 0.6409598584266798
Output: 0.9865028246740013 | Original: 0.6409598584266798
Output: 0.6302936616646101 | Original: 0.6409598584266798
Output: 1.1970482011557664 | Original: 0.6409598584266798
Output: 0.7568329915134397 | Original: 0.6409598584266798
Output: -0.2557497414118982 | Original: 0.6409598584266798
Output: -0.08801454614283093 | Original: 0.6409598584266798
Output: 0.12095187495806568 | Original: 0.6409598584266798
Output: 0.2106567662968633 | Original: 0.6409598584266798
Output: 0.7450452394261099 | Original: 0.6409598584266798
Output: 1.357660161311308 | Original: 0.6409598584266798
Output: -0.07892361321209439 | Original: 0.6409598584266798
Output: -0.09765853196862699 | Original: 0.6409598584266798
Output: 0.4639983251044842 | Original: 0.6409598584266798
Output: 0.8560991183225867 | Original: 0.6409598584266798
Output: 0.13690026493263968 | Original: 0.6409598584266798
Output: 0.3822411166742105 | Original: 0.6409598584266798
Output: 0.626269170303391 | Original: 0.9511544278448516
Output: -0.7624771110545296 | Original: 0.9511544278448516
Output: 0.04307207744146745 | Original: 0.9511544278448516
Output: 0.357187495907128 | Original: 0.9511544278448516
Output: -0.5263448350614766 | Original: 0.9511544278448516
Output: 0.026547336316429526 | Original: 0.9511544278448516
Output: 1.056077410923813 | Original: 0.9511544278448516
Output: 0.07224573467690537 | Original: 0.9511544278448516
Output: 1.1283000203748432 | Original: 0.9511544278448516
Output: 1.3558454587097537 | Original: 0.9511544278448516
Output: 0.13670780414853578 | Original: 0.9511544278448516
Output: 0.05450325459074893 | Original: 0.9511544278448516
Output: 0.9462308481557857 | Original: 0.9511544278448516
Output: 0.7574405019396747 | Original: 0.9511544278448516
Output: 0.8259768147226183 | Original: 0.9511544278448516
Output: -0.2700280666968094 | Original: 0.9511544278448516
Output: 0.9843686430602703 | Original: 0.9511544278448516
Output: -0.13253661217576912 | Original: 0.9511544278448516
Output: 0.10863783851213821 | Original: 1.2613489972630234
Output: 0.4337392268714454 | Original: 1.2613489972630234
Output: 0.35580958174902305 | Original: 1.2613489972630234
Output: 0.1880852825859046 | Original: 1.2613489972630234
Output: 0.042638338230805324 | Original: 1.2613489972630234
Output: 0.37065637090107345 | Original: 1.2613489972630234
Output: 0.9187619823364022 | Original: 1.2613489972630234
Output: 0.1650268162234254 | Original: 1.2613489972630234
Output: 0.0763959620847024 | Original: 1.2613489972630234
Output: 0.5829498149290125 | Original: 1.2613489972630234
Output: 0.06933877911706898 | Original: 1.2613489972630234
Output: 1.0522546809501427 | Original: 1.2613489972630234
Output: 0.30311483416654705 | Original: 1.5715435666811952
Output: 0.6306986104760723 | Original: 1.5715435666811952
Output: 0.5392054560661175 | Original: 1.5715435666811952
Output: -0.05192672598368196 | Original: 1.5715435666811952
Output: 0.6380183043251256 | Original: 1.5715435666811952
Output: 0.05987214808460794 | Original: 1.5715435666811952
Output: -0.05616013269186777 | Original: 1.5715435666811952
Output: 0.10577509934501711 | Original: 1.5715435666811952
Output: -0.06130913032467765 | Original: 1.5715435666811952
Output: 0.8184163155716979 | Original: 1.8817381360993672
Output: 0.9815529062714081 | Original: 1.8817381360993672
Output: 0.4585265824968706 | Original: 1.8817381360993672
Output: 0.3209008514264223 | Original: 1.8817381360993672
Output: 0.7221670346577262 | Original: 1.8817381360993672
Output: 0.3887570661882047 | Original: 1.8817381360993672
Output: 0.1104940775051044 | Original: 2.191932705517539
Output: 0.4300690610714805 | Original: 2.191932705517539
Output: 0.10551256688831476 | Original: 2.191932705517539
Output: 0.6667872986286854 | Original: 2.191932705517539
Output: 0.11527548736708983 | Original: 2.191932705517539
Output: 0.32244778261946877 | Original: 2.191932705517539
Output: 0.382148706451845 | Original: 2.502127274935711
Output: 0.6041262914996376 | Original: 2.502127274935711
Output: 0.6057636856895885 | Original: 2.502127274935711
Output: 0.888048631891342 | Original: 2.8123218443538827
Output: 0.8863305020226316 | Original: 2.8123218443538827
Output: 0.2222489700661269 | Original: 2.8123218443538827
Output: 1.20705718540343 | Original: 3.1225164137720545
Output: 0.02993896147042703 | Original: 3.1225164137720545
Output: 0.21941534549322675 | Original: 3.1225164137720545
Output: 0.44824892303378067 | Original: 3.4327109831902263
Output: 0.7945957228513688 | Original: 4.05310012202657
Output: 0.9574571848264741 | Original: 4.6734892608629135
Overall Mean-Squared Error for Fold 3: 0.6867722536356271

