Done Abalone
CrossOver 0.25
Beta 0.0
popSize 80
Output: -1.932165962429285 | Original: -2.1507912663368667
Output: -1.3814139155976508 | Original: -0.28962384982783573
Output: -1.0674998026879048 | Original: -0.28962384982783573
Output: -0.3219887118982005 | Original: -0.28962384982783573
Output: -0.6448657996299934 | Original: -0.28962384982783573
Output: -0.18337348952200316 | Original: -0.28962384982783573
Output: -0.34142890408066273 | Original: -0.28962384982783573
Output: 0.37419979407485526 | Original: -0.28962384982783573
Output: -0.1242210509718597 | Original: -0.28962384982783573
Output: 0.6493194691777018 | Original: -0.28962384982783573
Output: -0.19622160304563185 | Original: -0.28962384982783573
Output: 0.25128777239774075 | Original: -0.28962384982783573
Output: 0.5541693479525528 | Original: -0.28962384982783573
Output: 1.2957043237033123 | Original: -0.28962384982783573
Output: -0.18995749294679193 | Original: -0.28962384982783573
Output: 0.003028888226040416 | Original: -0.28962384982783573
Output: 0.4349786786392924 | Original: -0.28962384982783573
Output: 0.9154514858607943 | Original: -0.28962384982783573
Output: 0.016246353824176912 | Original: -0.28962384982783573
Output: 0.9344344797018025 | Original: -0.28962384982783573
Output: -0.1533949266579117 | Original: -0.28962384982783573
Output: 0.19936392859206117 | Original: -0.28962384982783573
Output: 0.556224833782919 | Original: -0.28962384982783573
Output: 0.6321193312798032 | Original: -0.28962384982783573
Output: 0.9319396815176607 | Original: -0.28962384982783573
Output: 1.1911784328379027 | Original: -0.28962384982783573
Output: -0.23296908044716447 | Original: -0.28962384982783573
Output: 0.3390071216380198 | Original: -0.28962384982783573
Output: 0.7619081596968346 | Original: -0.28962384982783573
Output: 0.09498758130683588 | Original: -0.28962384982783573
Output: 0.15678396586553323 | Original: -0.28962384982783573
Output: -0.5359159514149301 | Original: -0.28962384982783573
Output: 0.30132928120685115 | Original: -0.28962384982783573
Output: -0.09343444125684694 | Original: -0.28962384982783573
Output: -0.6619163056753575 | Original: -0.28962384982783573
Output: -0.5251896178012706 | Original: -0.28962384982783573
Output: 0.8617227016428609 | Original: -0.28962384982783573
Output: 0.13992243896665965 | Original: -0.28962384982783573
Output: 0.8246597603799849 | Original: -0.28962384982783573
Output: 0.20607176417801865 | Original: -0.28962384982783573
Output: 1.3651272855423087 | Original: -0.28962384982783573
Output: 0.3936766272755954 | Original: -0.28962384982783573
Output: 0.41228742823394215 | Original: -0.28962384982783573
Output: 0.8541472712548535 | Original: -0.28962384982783573
Output: 0.5542768062856914 | Original: -0.28962384982783573
Output: 0.39887035356405226 | Original: -0.28962384982783573
Output: 0.3060467257609686 | Original: -0.28962384982783573
Output: -0.5725166392836792 | Original: -0.28962384982783573
Output: -0.4300003926589446 | Original: -0.28962384982783573
Output: 0.6004449589705296 | Original: -0.28962384982783573
Output: 0.9011346313267586 | Original: -0.28962384982783573
Output: 0.3035849610791439 | Original: -0.28962384982783573
Output: 0.3151396439256936 | Original: -0.28962384982783573
Output: 0.0010548616423591561 | Original: -0.28962384982783573
Output: -0.44572029825152415 | Original: -0.28962384982783573
Output: -0.2462165852128757 | Original: -0.28962384982783573
Output: 0.449173766148599 | Original: -0.28962384982783573
Output: -0.4123100482931071 | Original: -0.28962384982783573
Output: -0.27227345384248897 | Original: -0.28962384982783573
Output: 0.8203591560250811 | Original: -0.28962384982783573
Output: 1.1414876074902436 | Original: -0.28962384982783573
Output: 0.5994430060187167 | Original: -0.28962384982783573
Output: 0.49135089047020025 | Original: 0.020570719590336097
Output: -0.6128042439747127 | Original: 0.020570719590336097
Output: 0.983108116790033 | Original: 0.020570719590336097
Output: 0.15216712796162918 | Original: 0.020570719590336097
Output: -0.3016590178502961 | Original: 0.020570719590336097
Output: 0.81510442874208 | Original: 0.020570719590336097
Output: 0.027926736247000275 | Original: 0.020570719590336097
Output: -0.30708986415791123 | Original: 0.020570719590336097
Output: 0.20293279950394494 | Original: 0.020570719590336097
Output: 0.11280159775019835 | Original: 0.020570719590336097
Output: 0.6459503419563369 | Original: 0.020570719590336097
Output: 1.2598392963577307 | Original: 0.020570719590336097
Output: 0.6831007063213725 | Original: 0.020570719590336097
Output: 1.7987381933293496 | Original: 0.020570719590336097
Output: 0.14058944248112556 | Original: 0.020570719590336097
Output: 0.4042694274069421 | Original: 0.020570719590336097
Output: 0.6436420227246644 | Original: 0.020570719590336097
Output: 1.04651986340819 | Original: 0.020570719590336097
Output: 1.0856646480870982 | Original: 0.020570719590336097
Output: 1.5196317451638577 | Original: 0.020570719590336097
Output: 0.12041676676689195 | Original: 0.020570719590336097
Output: 0.3659922558877579 | Original: 0.020570719590336097
Output: 0.8500114539450117 | Original: 0.020570719590336097
Output: 1.1959365352265854 | Original: 0.020570719590336097
Output: 0.8004925446483203 | Original: 0.020570719590336097
Output: -0.031656114927576945 | Original: 0.020570719590336097
Output: 0.1539797055375761 | Original: 0.020570719590336097
Output: 0.6482675792308191 | Original: 0.020570719590336097
Output: -0.3604648023346183 | Original: 0.020570719590336097
Output: 1.249838470239348 | Original: 0.020570719590336097
Output: 0.24708765078067432 | Original: 0.020570719590336097
Output: -0.32143543402894437 | Original: 0.020570719590336097
Output: -1.323739829850278 | Original: 0.020570719590336097
Output: -0.40266928890993353 | Original: 0.020570719590336097
Output: 1.607030922041433 | Original: 0.020570719590336097
Output: 1.42284578726322 | Original: 0.020570719590336097
Output: 0.3188381888877565 | Original: 0.020570719590336097
Output: 0.7582534903070057 | Original: 0.020570719590336097
Output: 2.076217705593421 | Original: 0.020570719590336097
Output: 0.4033713142259514 | Original: 0.020570719590336097
Output: 1.1864453856828012 | Original: 0.020570719590336097
Output: 0.10085000819856857 | Original: 0.020570719590336097
Output: -0.08879713597914204 | Original: 0.020570719590336097
Output: 0.8496260479707887 | Original: 0.020570719590336097
Output: -0.49674465686916636 | Original: 0.020570719590336097
Output: 1.2557682148843776 | Original: 0.020570719590336097
Output: 0.9783055515541703 | Original: 0.020570719590336097
Output: 0.8157873332914253 | Original: 0.020570719590336097
Output: 0.16823508348654503 | Original: 0.020570719590336097
Output: 0.5330734848604635 | Original: 0.020570719590336097
Output: 1.0676037546546104 | Original: 0.020570719590336097
Output: 0.7857932946035199 | Original: 0.020570719590336097
Output: 0.06557189983332898 | Original: 0.020570719590336097
Output: -1.0202091638708413 | Original: 0.020570719590336097
Output: -0.22020338183023747 | Original: 0.020570719590336097
Output: 0.7785259611273196 | Original: 0.020570719590336097
Output: 0.04884563123373467 | Original: 0.020570719590336097
Output: -0.34164526457004607 | Original: 0.33076528900850793
Output: -0.2984066252517157 | Original: 0.33076528900850793
Output: 0.007299542984198222 | Original: 0.33076528900850793
Output: -0.09220368684281258 | Original: 0.33076528900850793
Output: -0.4283012360353714 | Original: 0.33076528900850793
Output: -0.7928030609484003 | Original: 0.33076528900850793
Output: 0.350516882674899 | Original: 0.33076528900850793
Output: 0.021074136202743544 | Original: 0.33076528900850793
Output: 1.671866593366691 | Original: 0.33076528900850793
Output: 1.270743134447382 | Original: 0.33076528900850793
Output: 1.4720156365573902 | Original: 0.33076528900850793
Output: 0.525640972573147 | Original: 0.33076528900850793
Output: 1.425069733586661 | Original: 0.33076528900850793
Output: 0.9203527957207565 | Original: 0.33076528900850793
Output: 0.9935593229813167 | Original: 0.33076528900850793
Output: 0.8694517828753804 | Original: 0.33076528900850793
Output: 1.686315709570009 | Original: 0.33076528900850793
Output: -0.7234954646119697 | Original: 0.33076528900850793
Output: 0.6876521477703976 | Original: 0.33076528900850793
Output: 0.9110049830106246 | Original: 0.33076528900850793
Output: 0.1994939506425477 | Original: 0.33076528900850793
Output: 0.3811345239631716 | Original: 0.33076528900850793
Output: 0.26962048776259107 | Original: 0.33076528900850793
Output: 0.6014836046007673 | Original: 0.33076528900850793
Output: 0.5251918051994546 | Original: 0.33076528900850793
Output: 2.0542730253713217 | Original: 0.33076528900850793
Output: 1.3950403687582504 | Original: 0.33076528900850793
Output: 0.5175255011953168 | Original: 0.33076528900850793
Output: 1.2274922157116182 | Original: 0.33076528900850793
Output: -0.17641687525960223 | Original: 0.33076528900850793
Output: 1.161405743688663 | Original: 0.33076528900850793
Output: 0.17526026112433232 | Original: 0.33076528900850793
Output: -0.34080510326751107 | Original: 0.33076528900850793
Output: 0.18620317657191782 | Original: 0.33076528900850793
Output: -0.6093999260220471 | Original: 0.33076528900850793
Output: 1.1951515652663236 | Original: 0.33076528900850793
Output: 1.094189336483605 | Original: 0.33076528900850793
Output: 0.7428091241170538 | Original: 0.33076528900850793
Output: 1.3394582542090103 | Original: 0.33076528900850793
Output: 0.7885593373126636 | Original: 0.33076528900850793
Output: 0.44333149941748157 | Original: 0.33076528900850793
Output: 0.44035661947511173 | Original: 0.33076528900850793
Output: 0.9809322464573994 | Original: 0.33076528900850793
Output: 0.02196567797523697 | Original: 0.33076528900850793
Output: 0.5272189417271619 | Original: 0.33076528900850793
Output: 0.6215579636988828 | Original: 0.6409598584266798
Output: -0.545510243241696 | Original: 0.6409598584266798
Output: 0.8151511397224375 | Original: 0.6409598584266798
Output: 0.5357146158071594 | Original: 0.6409598584266798
Output: -0.013604094866371166 | Original: 0.6409598584266798
Output: -0.8687411375099976 | Original: 0.6409598584266798
Output: 0.4718767739899553 | Original: 0.6409598584266798
Output: 1.7607045623738822 | Original: 0.6409598584266798
Output: 1.2921771883707582 | Original: 0.6409598584266798
Output: 0.9290717483693579 | Original: 0.6409598584266798
Output: 1.3698623609660805 | Original: 0.6409598584266798
Output: 0.9109361751255449 | Original: 0.6409598584266798
Output: 0.3754332084232059 | Original: 0.6409598584266798
Output: 0.301901935461486 | Original: 0.6409598584266798
Output: -0.6666783864661653 | Original: 0.6409598584266798
Output: -0.36625457493254077 | Original: 0.6409598584266798
Output: 1.0147197759355193 | Original: 0.6409598584266798
Output: 1.6846159887671552 | Original: 0.6409598584266798
Output: 0.8468437735683174 | Original: 0.6409598584266798
Output: 0.29280000867207145 | Original: 0.6409598584266798
Output: -0.3186377833573236 | Original: 0.6409598584266798
Output: 0.726870929056231 | Original: 0.6409598584266798
Output: -0.5123679391825223 | Original: 0.6409598584266798
Output: 2.087105428356702 | Original: 0.6409598584266798
Output: 0.571070365868634 | Original: 0.9511544278448516
Output: 0.17892526941044218 | Original: 0.9511544278448516
Output: 0.9580059183753945 | Original: 0.9511544278448516
Output: -0.48373879468013725 | Original: 0.9511544278448516
Output: 0.38746560438982297 | Original: 0.9511544278448516
Output: -0.05329553113828238 | Original: 0.9511544278448516
Output: -0.013677196668220745 | Original: 0.9511544278448516
Output: 1.307590046285029 | Original: 0.9511544278448516
Output: 1.0872143832480896 | Original: 0.9511544278448516
Output: 0.9900462642841709 | Original: 0.9511544278448516
Output: 0.10797097381826204 | Original: 0.9511544278448516
Output: 0.026463212731056195 | Original: 0.9511544278448516
Output: 0.9765319067748665 | Original: 0.9511544278448516
Output: 1.4432859724794023 | Original: 0.9511544278448516
Output: 0.5561426740225772 | Original: 0.9511544278448516
Output: 0.6232706673698913 | Original: 0.9511544278448516
Output: 0.8652618794423714 | Original: 0.9511544278448516
Output: -0.2888380952346724 | Original: 0.9511544278448516
Output: -0.2359691306100079 | Original: 1.2613489972630234
Output: -0.1608350275311873 | Original: 1.2613489972630234
Output: 0.9094487013795981 | Original: 1.2613489972630234
Output: 0.11629088677891722 | Original: 1.2613489972630234
Output: 0.049466205712643346 | Original: 1.2613489972630234
Output: 0.914919453577688 | Original: 1.2613489972630234
Output: 0.4988943204403392 | Original: 1.2613489972630234
Output: 0.4040952575785864 | Original: 1.2613489972630234
Output: -0.3680458599266055 | Original: 1.2613489972630234
Output: 0.8718440207614827 | Original: 1.2613489972630234
Output: -0.7060820397600867 | Original: 1.2613489972630234
Output: 0.8971497350380302 | Original: 1.2613489972630234
Output: 0.1838172750817313 | Original: 1.5715435666811952
Output: 0.5670539804873433 | Original: 1.5715435666811952
Output: 0.5717730787800775 | Original: 1.5715435666811952
Output: -0.07895150584363159 | Original: 1.5715435666811952
Output: -0.06051010100666751 | Original: 1.5715435666811952
Output: 1.8001193792817372 | Original: 1.5715435666811952
Output: -0.27195477751855973 | Original: 1.5715435666811952
Output: 1.2731786692570513 | Original: 1.5715435666811952
Output: -0.12641174758960635 | Original: 1.5715435666811952
Output: 0.2967629119935967 | Original: 1.8817381360993672
Output: 1.2841062770326799 | Original: 1.8817381360993672
Output: 0.7329732184859121 | Original: 1.8817381360993672
Output: 0.3769957019078991 | Original: 1.8817381360993672
Output: 1.0346475934849728 | Original: 1.8817381360993672
Output: -0.5540300133595539 | Original: 1.8817381360993672
Output: 0.25779179148793 | Original: 2.191932705517539
Output: 0.6747578369703082 | Original: 2.191932705517539
Output: 1.446569862683376 | Original: 2.191932705517539
Output: 0.5645618961763226 | Original: 2.191932705517539
Output: 0.09672424415960715 | Original: 2.191932705517539
Output: 0.7325354003117976 | Original: 2.191932705517539
Output: 0.3096732674483861 | Original: 2.502127274935711
Output: 1.1184906019795986 | Original: 2.502127274935711
Output: 0.18404766074518109 | Original: 2.502127274935711
Output: 0.18667829922594673 | Original: 2.8123218443538827
Output: 0.5274916160079985 | Original: 2.8123218443538827
Output: 1.764263975611276 | Original: 2.8123218443538827
Output: 0.6659482414333353 | Original: 3.1225164137720545
Output: 0.46156456349223174 | Original: 3.1225164137720545
Output: 0.48105287931510543 | Original: 3.1225164137720545
Output: -0.2859323496480906 | Original: 3.4327109831902263
Output: -0.19379003268057216 | Original: 3.742905552608398
Output: 1.3040391962604274 | Original: 4.363294691444742
Overall Mean-Squared Error for Fold 2: 0.8069758875321482

